date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2022-02-01 00:00:00+00:00,4.8785,1023.1272,0.1,14.759999,27.359999
2022-02-01 01:00:00+00:00,5.8285003,1022.3409,0.2,13.450708,25.919998
2022-02-01 02:00:00+00:00,6.3785,1021.5499,0.0,15.042659,26.64
2022-02-01 03:00:00+00:00,6.6785,1020.7559,0.0,16.62249,29.88
2022-02-01 04:00:00+00:00,7.0285,1019.7628,0.0,18.486622,33.839996
2022-02-01 05:00:00+00:00,7.4285,1018.6712,0.0,18.448023,33.839996
2022-02-01 06:00:00+00:00,7.6285,1018.1749,0.0,18.72346,34.56
2022-02-01 07:00:00+00:00,7.9785004,1018.17883,0.0,19.559633,34.92
2022-02-01 08:00:00+00:00,8.778501,1018.08844,0.0,21.749481,39.6
2022-02-01 09:00:00+00:00,9.5785,1017.3994,0.0,23.936617,43.199997
2022-02-01 10:00:00+00:00,10.6785,1017.5116,0.0,27.103,49.68
2022-02-01 11:00:00+00:00,11.3785,1017.81866,0.0,19.469976,49.68
2022-02-01 12:00:00+00:00,11.9285,1017.72504,0.0,22.682856,39.239998
2022-02-01 13:00:00+00:00,12.4785,1017.5317,0.0,27.595825,50.76
2022-02-01 14:00:00+00:00,12.8785,1017.1374,0.0,26.27753,58.679996
2022-02-01 15:00:00+00:00,12.6785,1016.8361,0.0,25.651104,49.68
2022-02-01 16:00:00+00:00,11.9285,1017.32623,0.0,25.277023,49.32
2022-02-01 17:00:00+00:00,11.1785,1017.81647,0.0,23.313995,46.44
2022-02-01 18:00:00+00:00,10.7285,1018.01074,0.0,21.479666,42.48
2022-02-01 19:00:00+00:00,10.278501,1018.3046,0.0,20.345573,38.88
2022-02-01 20:00:00+00:00,10.278501,1018.9027,0.0,19.839235,36.719997
2022-02-01 21:00:00+00:00,10.8285,1019.00885,0.0,20.833395,38.519997
2022-02-01 22:00:00+00:00,10.9285,1019.1095,0.0,20.478907,38.519997
2022-02-01 23:00:00+00:00,10.8785,1019.2086,0.0,21.2522,38.519997
2022-02-02 00:00:00+00:00,10.1285,1019.00085,0.0,18.806337,42.12
2022-02-02 01:00:00+00:00,10.3285,1019.10284,0.1,18.36353,34.2
2022-02-02 02:00:00+00:00,10.1785,1018.90173,0.0,19.8,36.0
2022-02-02 03:00:00+00:00,10.0785,1018.80084,0.0,20.172853,36.719997
