date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2021-11-01 00:00:00+00:00,10.528501,988.80005,0.0,23.507751,41.760002
2021-11-01 01:00:00+00:00,10.3285,988.3992,0.0,24.29133,46.44
2021-11-01 02:00:00+00:00,10.0785,988.19696,0.0,24.703974,45.719997
2021-11-01 03:00:00+00:00,9.8785,988.3941,0.0,25.20257,46.44
2021-11-01 04:00:00+00:00,9.5785,988.3907,0.0,23.199759,46.44
2021-11-01 05:00:00+00:00,9.278501,988.9857,0.0,21.650938,42.48
2021-11-01 06:00:00+00:00,8.8785,989.4798,0.0,21.892027,39.96
2021-11-01 07:00:00+00:00,8.6785,989.8761,0.0,20.371038,39.96
2021-11-01 08:00:00+00:00,8.9285,990.47705,0.0,19.61587,37.079998
2021-11-01 09:00:00+00:00,10.028501,991.08734,0.0,17.377226,37.8
2021-11-01 10:00:00+00:00,11.0785,991.09875,0.0,19.64228,37.079998
2021-11-01 11:00:00+00:00,11.8785,991.4065,0.0,22.26768,42.12
2021-11-01 12:00:00+00:00,12.8285,991.7158,0.0,21.897945,42.839996
2021-11-01 13:00:00+00:00,12.2285,991.8091,0.1,22.406927,43.92
2021-11-01 14:00:00+00:00,11.4785,991.9006,0.0,17.786331,45.36
2021-11-01 15:00:00+00:00,11.278501,991.8985,0.0,17.429354,35.28
2021-11-01 16:00:00+00:00,10.3285,992.0876,0.0,14.480773,32.760002
2021-11-01 17:00:00+00:00,9.1785,992.47345,0.0,12.599998,26.28
2021-11-01 18:00:00+00:00,8.1785,993.0607,0.0,10.685391,22.68
2021-11-01 19:00:00+00:00,7.2285004,993.2495,0.0,8.39657,19.08
2021-11-01 20:00:00+00:00,6.5785003,993.64075,0.0,8.435069,14.759999
2021-11-01 21:00:00+00:00,6.2785,993.83673,0.0,8.4042845,15.119999
2021-11-01 22:00:00+00:00,6.0285,993.93353,0.0,6.12,14.759999
2021-11-01 23:00:00+00:00,4.4785004,994.2149,0.0,6.725354,10.799999
2021-11-02 00:00:00+00:00,5.9285,994.23145,0.0,5.771239,10.440001
2021-11-02 01:00:00+00:00,5.1285,994.22235,0.0,5.4477882,9.72
2021-11-02 02:00:00+00:00,4.5285,994.41486,0.0,6.489992,11.159999
2021-11-02 03:00:00+00:00,4.2285004,994.31177,0.0,6.4799995,11.159999
2021-11-02 04:00:00+00:00,4.2285004,994.4114,0.0,6.849467,12.24
2021-11-02 05:00:00+00:00,3.8785,994.90576,0.0,6.12,12.599999
2021-11-02 06:00:00+00:00,3.2784998,994.99866,0.0,6.12,10.799999
2021-11-02 07:00:00+00:00,3.1785,995.1967,0.0,5.4119864,10.08
2021-11-02 08:00:00+00:00,4.6285,995.51263,0.0,5.95906,9.72
2021-11-02 09:00:00+00:00,6.2285004,995.63043,0.0,4.510787,11.879999
2021-11-02 10:00:00+00:00,7.7285004,995.8466,0.0,5.00128,14.04
2021-11-02 11:00:00+00:00,9.1785,995.8628,0.0,5.154415,14.759999
2021-11-02 12:00:00+00:00,10.1785,996.1731,0.0,6.6185193,15.119999
2021-11-02 13:00:00+00:00,10.9285,995.8822,0.0,5.95906,16.919998
2021-11-02 14:00:00+00:00,11.0785,995.6844,0.0,4.5536795,15.119999
2021-11-02 15:00:00+00:00,10.7285,995.58105,0.0,2.4149535,11.159999
2021-11-02 16:00:00+00:00,10.5785,995.679,0.0,2.4149535,5.04
2021-11-02 17:00:00+00:00,9.7285,996.0685,0.0,3.096837,4.32
2021-11-02 18:00:00+00:00,8.9285,996.5579,0.0,3.563818,4.68
2021-11-02 19:00:00+00:00,7.1285,997.0363,0.0,5.00128,6.12
2021-11-02 20:00:00+00:00,4.4785004,997.305,0.0,7.69592,9.72
2021-11-02 21:00:00+00:00,3.5284998,997.59314,0.0,7.5685663,10.440001
2021-11-02 22:00:00+00:00,2.8285,997.58496,0.0,8.311245,10.799999
2021-11-02 23:00:00+00:00,2.5785,997.6818,0.0,9.021574,11.5199995
2021-11-03 00:00:00+00:00,3.2784998,997.5903,0.0,8.217153,11.5199995
2021-11-03 01:00:00+00:00,2.2784998,997.778,0.0,8.891343,13.32
2021-11-03 02:00:00+00:00,2.4785,997.87994,0.0,8.4963045,11.879999
2021-11-03 03:00:00+00:00,3.0785,998.0864,0.0,7.145796,11.159999
2021-11-03 04:00:00+00:00,2.6785,998.2812,0.0,6.6087217,10.08
2021-11-03 05:00:00+00:00,2.7784998,998.6811,0.0,5.2416787,8.64
2021-11-03 06:00:00+00:00,2.5284998,998.97705,0.0,5.3517847,9.0
2021-11-03 07:00:00+00:00,2.0785,999.3707,0.0,5.634891,9.36
2021-11-03 08:00:00+00:00,3.7285,1000.1873,0.0,6.297428,10.08
2021-11-03 09:00:00+00:00,5.6285,1000.6079,0.0,7.2,14.759999
2021-11-03 10:00:00+00:00,7.3285003,1000.9261,0.0,6.8777895,16.199999
2021-11-03 11:00:00+00:00,9.028501,1000.94525,0.0,11.269782,22.319998
2021-11-03 12:00:00+00:00,9.528501,1001.25006,0.0,14.934577,28.08
2021-11-03 13:00:00+00:00,9.6285,1001.4503,0.0,13.276144,30.599998
2021-11-03 14:00:00+00:00,9.9285,1001.4538,0.0,13.32,28.44
