date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2024-07-01 00:00:00+00:00,14.278501,1013.76324,0.0,10.182337,17.64
2024-07-01 01:00:00+00:00,14.4285,1014.06384,0.0,10.948973,20.519999
2024-07-01 02:00:00+00:00,13.9785,1013.9595,0.0,11.525623,20.880001
2024-07-01 03:00:00+00:00,13.278501,1014.05145,0.0,10.587918,20.880001
2024-07-01 04:00:00+00:00,12.0785,1014.2375,0.0,8.209263,19.08
2024-07-01 05:00:00+00:00,11.9285,1014.535,0.0,7.9036193,14.4
2024-07-01 06:00:00+00:00,13.028501,1014.6468,0.0,7.8954163,16.919998
2024-07-01 07:00:00+00:00,14.6285,1014.8637,0.0,9.693296,21.599998
2024-07-01 08:00:00+00:00,16.2785,1014.9811,0.0,14.277983,29.519999
2024-07-01 09:00:00+00:00,17.1785,1015.0907,0.1,14.20062,30.960001
2024-07-01 10:00:00+00:00,17.328499,1015.19196,0.0,13.1041975,30.239998
2024-07-01 11:00:00+00:00,18.1285,1015.20026,0.0,12.522619,27.359999
2024-07-01 12:00:00+00:00,19.4285,1015.01483,0.0,13.202726,28.44
2024-07-01 13:00:00+00:00,18.5285,1015.10504,0.0,14.973576,29.519999
2024-07-01 14:00:00+00:00,19.2785,1014.71423,0.0,16.65754,33.12
2024-07-01 15:00:00+00:00,18.9285,1014.5109,0.0,18.391735,35.28
2024-07-01 16:00:00+00:00,18.228498,1014.80273,0.1,18.844202,37.079998
2024-07-01 17:00:00+00:00,18.5285,1014.70624,0.0,16.73516,36.0
2024-07-01 18:00:00+00:00,18.1785,1014.503,0.0,14.021525,32.760002
2024-07-01 19:00:00+00:00,18.2785,1014.50397,0.0,12.387348,27.0
2024-07-01 20:00:00+00:00,17.9285,1014.5005,0.0,10.97262,22.68
2024-07-01 21:00:00+00:00,17.478498,1014.99414,0.0,13.104198,22.68
2024-07-01 22:00:00+00:00,16.978498,1015.18823,0.0,13.779114,25.56
2024-07-01 23:00:00+00:00,16.828499,1015.1865,0.0,12.4811535,24.84
2024-07-02 00:00:00+00:00,16.5285,1015.0837,0.0,11.592894,22.319998
2024-07-02 01:00:00+00:00,15.6785,1015.0745,0.0,11.966954,20.880001
2024-07-02 02:00:00+00:00,14.7285,1015.0643,0.1,14.021525,25.199999
2024-07-02 03:00:00+00:00,13.7285,1015.4519,0.0,16.299694,29.519999
2024-07-02 04:00:00+00:00,13.0785,1015.5446,0.0,15.281989,30.239998
2024-07-02 05:00:00+00:00,12.9285,1015.3437,0.0,14.689588,27.359999
2024-07-02 06:00:00+00:00,13.0785,1015.5446,0.0,16.279802,30.960001
2024-07-02 07:00:00+00:00,13.778501,1015.75165,0.0,20.150354,38.88
2024-07-02 08:00:00+00:00,14.8785,1015.3649,0.0,19.022177,37.8
2024-07-02 09:00:00+00:00,15.8785,1015.2761,0.0,20.12461,39.239998
2024-07-02 10:00:00+00:00,16.1785,1015.3789,0.0,18.448023,39.239998
2024-07-02 11:00:00+00:00,16.228498,1015.57904,0.1,15.463244,36.0
2024-07-02 12:00:00+00:00,16.6785,1015.484,0.0,12.979984,30.599998
2024-07-02 13:00:00+00:00,16.5285,1015.9809,0.0,15.192682,31.319998
2024-07-02 14:00:00+00:00,16.5285,1015.6818,0.0,13.797913,30.599998
2024-07-02 15:00:00+00:00,17.228498,1015.09106,0.0,9.565437,27.72
2024-07-02 16:00:00+00:00,18.1285,1014.9012,0.0,14.76439,28.44
2024-07-02 17:00:00+00:00,17.578499,1014.3969,0.0,15.03835,31.68
2024-07-02 18:00:00+00:00,17.6285,1013.7995,0.0,14.021525,28.44
2024-07-02 19:00:00+00:00,17.2785,1013.59625,0.0,9.422101,26.64
2024-07-02 20:00:00+00:00,15.278501,1013.1759,0.0,5.154415,16.56
2024-07-02 21:00:00+00:00,13.3785,1013.1552,0.0,6.5693827,9.72
2024-07-02 22:00:00+00:00,12.9785,1012.752,0.0,6.162207,9.72
2024-07-02 23:00:00+00:00,12.9285,1012.2533,0.0,5.815978,9.72
2024-07-03 00:00:00+00:00,13.7285,1011.4643,0.0,7.754637,12.959999
2024-07-03 01:00:00+00:00,13.1785,1011.1592,0.0,6.519877,13.32
2024-07-03 02:00:00+00:00,13.4785,1010.2655,0.0,5.506941,11.5199995
2024-07-03 03:00:00+00:00,13.1785,1010.1623,0.0,8.089993,14.4
2024-07-03 04:00:00+00:00,12.9785,1009.86096,0.5,7.0911775,14.759999
2024-07-03 05:00:00+00:00,12.6785,1009.2597,0.4,3.9763298,11.879999
2024-07-03 06:00:00+00:00,13.1285,1008.4672,0.7,2.3051248,9.0
2024-07-03 07:00:00+00:00,13.4785,1007.8729,0.0,5.8603754,12.599999
2024-07-03 08:00:00+00:00,14.0785,1007.281,0.0,10.086427,19.44
2024-07-03 09:00:00+00:00,15.3285,1006.6965,0.0,14.759999,28.44
2024-07-03 10:00:00+00:00,16.3785,1005.8106,0.0,18.218275,34.92
2024-07-03 11:00:00+00:00,16.578499,1005.1147,0.0,18.584509,36.36
2024-07-03 12:00:00+00:00,17.1785,1004.7224,0.0,18.875126,37.44
2024-07-03 13:00:00+00:00,17.228498,1004.4237,0.0,20.46941,38.519997
2024-07-03 14:00:00+00:00,16.978498,1003.82306,0.0,16.375053,38.519997
2024-07-03 15:00:00+00:00,17.828499,1003.3333,0.0,17.727943,33.12
2024-07-03 16:00:00+00:00,18.578499,1002.9424,0.1,21.273533,38.88
2024-07-03 17:00:00+00:00,18.478498,1002.44293,0.1,22.314194,40.68
2024-07-03 18:00:00+00:00,18.1785,1002.14075,0.0,20.948164,41.399998
2024-07-03 19:00:00+00:00,17.5285,1001.8348,0.0,15.315873,38.519997
2024-07-03 20:00:00+00:00,17.1785,1001.7316,0.0,16.595179,29.88
2024-07-03 21:00:00+00:00,15.978499,1002.11755,0.0,15.893093,30.239998
2024-07-03 22:00:00+00:00,15.7285,1002.2147,0.0,16.039202,28.44
