date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2020-08-01 00:00:00+00:00,19.8785,1009.935,0.0,12.324414,20.16
2020-08-01 01:00:00+00:00,19.6785,1010.03253,0.0,13.004921,25.56
2020-08-01 02:00:00+00:00,19.5285,1010.33014,0.0,14.154915,26.28
2020-08-01 03:00:00+00:00,18.328499,1010.7161,0.0,15.496736,30.239998
2020-08-01 04:00:00+00:00,16.2785,1011.2925,0.0,11.304229,29.88
2020-08-01 05:00:00+00:00,15.528501,1011.783,0.0,9.9571085,20.880001
2020-08-01 06:00:00+00:00,16.3785,1012.0913,0.0,10.239453,19.8
2020-08-01 07:00:00+00:00,17.578499,1012.2036,0.0,13.138765,27.359999
2020-08-01 08:00:00+00:00,19.228498,1012.22107,0.0,14.587776,30.960001
2020-08-01 09:00:00+00:00,20.728498,1012.23694,0.0,16.45007,34.56
2020-08-01 10:00:00+00:00,21.2785,1012.34247,0.0,15.94601,34.92
2020-08-01 11:00:00+00:00,22.3785,1012.1541,0.0,16.904673,35.28
2020-08-01 12:00:00+00:00,22.828499,1012.5577,0.0,15.725037,35.28
2020-08-01 13:00:00+00:00,23.2785,1012.3628,0.0,14.707222,33.12
2020-08-01 14:00:00+00:00,23.578499,1012.0668,0.0,13.905509,31.68
2020-08-01 15:00:00+00:00,23.7785,1011.86957,0.0,13.237039,30.239998
2020-08-01 16:00:00+00:00,23.728498,1011.5698,0.0,14.618837,30.599998
2020-08-01 17:00:00+00:00,22.6785,1011.45935,0.1,15.5843,30.960001
2020-08-01 18:00:00+00:00,21.728498,1011.54926,0.0,15.5843,30.599998
2020-08-01 19:00:00+00:00,20.3785,1011.93414,0.0,15.683776,30.239998
2020-08-01 20:00:00+00:00,18.6785,1012.51447,0.0,14.84318,29.88
2020-08-01 21:00:00+00:00,17.2785,1012.99805,0.0,16.454008,31.319998
2020-08-01 22:00:00+00:00,16.0285,1013.3835,0.0,14.440443,30.960001
2020-08-01 23:00:00+00:00,15.3285,1013.3759,0.0,14.404499,27.0
2020-08-02 00:00:00+00:00,14.9785,1013.5714,0.0,14.081478,27.72
2020-08-02 01:00:00+00:00,14.6285,1013.5677,0.0,13.004921,26.28
2020-08-02 02:00:00+00:00,14.4285,1013.6651,0.0,12.287555,24.84
2020-08-02 03:00:00+00:00,14.278501,1013.56384,0.0,10.446206,23.039999
2020-08-02 04:00:00+00:00,13.2285,1013.85144,0.0,9.47012,19.8
2020-08-02 05:00:00+00:00,12.5785,1014.2433,0.0,10.239453,18.72
2020-08-02 06:00:00+00:00,13.3785,1014.3515,0.0,11.177405,21.96
2020-08-02 07:00:00+00:00,14.9785,1014.4686,0.0,12.661564,27.359999
2020-08-02 08:00:00+00:00,16.9285,1014.2903,0.0,16.563911,35.28
2020-08-02 09:00:00+00:00,18.328499,1014.0061,0.0,16.203999,35.28
2020-08-02 10:00:00+00:00,19.478498,1013.91846,0.0,16.23596,35.28
2020-08-02 11:00:00+00:00,20.3785,1013.4296,0.0,15.683776,34.92
2020-08-02 12:00:00+00:00,20.978498,1013.63525,0.0,14.332341,34.2
2020-08-02 13:00:00+00:00,21.328499,1013.33966,0.0,15.484185,34.2
2020-08-02 14:00:00+00:00,21.3785,1013.04126,0.0,16.24394,35.28
2020-08-02 15:00:00+00:00,21.5285,1012.5443,0.0,14.934577,34.56
2020-08-02 16:00:00+00:00,21.478498,1012.2446,0.0,15.596767,32.399998
2020-08-02 17:00:00+00:00,21.078499,1012.041,0.0,15.034041,32.039997
2020-08-02 18:00:00+00:00,20.5285,1011.9357,0.0,14.05845,29.88
2020-08-02 19:00:00+00:00,19.5285,1011.92523,0.0,12.57426,27.0
2020-08-02 20:00:00+00:00,18.5285,1012.21387,0.0,11.770403,24.48
2020-08-02 21:00:00+00:00,18.0285,1012.20844,0.0,11.367109,21.96
2020-08-02 22:00:00+00:00,17.1285,1012.1989,0.0,10.594036,20.880001
2020-08-02 23:00:00+00:00,15.978499,1012.08685,0.0,10.086427,19.8
2020-08-03 00:00:00+00:00,15.978499,1012.1865,0.0,9.0645685,19.08
2020-08-03 01:00:00+00:00,16.078499,1011.98834,0.0,8.714677,16.199999
2020-08-03 02:00:00+00:00,15.6285,1011.9833,0.1,11.753877,21.599998
2020-08-03 03:00:00+00:00,14.9285,1011.9757,0.1,12.303366,23.759998
2020-08-03 04:00:00+00:00,14.278501,1011.96875,0.0,10.163227,22.68
2020-08-03 05:00:00+00:00,13.8785,1012.36346,0.0,8.78872,19.08
2020-08-03 06:00:00+00:00,14.4785,1012.5691,0.0,10.514218,20.16
2020-08-03 07:00:00+00:00,15.528501,1012.7799,0.0,11.4862,24.48
2020-08-03 08:00:00+00:00,16.7785,1012.7933,0.0,11.983188,26.28
