date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2021-10-01 00:00:00+00:00,15.6785,1009.392,0.0,23.042812,48.96
2021-10-01 01:00:00+00:00,15.8785,1008.2976,0.0,24.795612,46.8
2021-10-01 02:00:00+00:00,16.1285,1007.40283,0.0,24.26998,46.8
2021-10-01 03:00:00+00:00,15.5785,1006.5997,0.1,23.113008,52.56
2021-10-01 04:00:00+00:00,15.6285,1005.50323,0.2,21.575987,53.639996
2021-10-01 05:00:00+00:00,15.978499,1005.208,0.0,23.565569,56.519997
2021-10-01 06:00:00+00:00,16.328499,1004.8131,0.1,25.862436,48.96
2021-10-01 07:00:00+00:00,15.3285,1005.2011,2.9,22.26477,54.36
2021-10-01 08:00:00+00:00,14.6285,1005.2933,1.7,17.072504,43.199997
2021-10-01 09:00:00+00:00,14.778501,1005.7933,0.5,18.289274,36.0
2021-10-01 10:00:00+00:00,14.6285,1005.79175,0.4,16.595179,34.56
2021-10-01 11:00:00+00:00,14.8285,1005.89355,0.0,16.676977,31.68
2021-10-01 12:00:00+00:00,16.0285,1006.00616,0.0,18.218275,42.12
2021-10-01 13:00:00+00:00,16.2785,1005.909,0.0,20.724247,51.48
2021-10-01 14:00:00+00:00,16.5285,1005.91187,0.0,19.245697,51.12
2021-10-01 15:00:00+00:00,15.9285,1006.40375,0.0,20.240196,39.239998
2021-10-01 16:00:00+00:00,15.278501,1006.89526,0.0,15.158522,39.239998
2021-10-01 17:00:00+00:00,13.9785,1007.0808,0.0,10.661107,29.16
2021-10-01 18:00:00+00:00,12.4785,1007.463,0.0,13.37825,23.4
2021-10-01 19:00:00+00:00,11.778501,1008.35266,0.0,14.917212,27.359999
2021-10-01 20:00:00+00:00,11.028501,1008.84296,0.0,14.241629,27.72
2021-10-01 21:00:00+00:00,10.028501,1008.9312,0.0,9.904906,26.28
2021-10-01 22:00:00+00:00,9.1285,1008.921,0.0,8.78872,18.0
2021-10-01 23:00:00+00:00,8.8285,1008.9179,0.0,9.1641035,16.199999
