date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2024-08-01 00:00:00+00:00,17.9285,1010.41296,0.0,8.699793,18.359999
2024-08-01 01:00:00+00:00,18.1785,1009.8173,0.0,5.4833565,15.4800005
2024-08-01 02:00:00+00:00,17.7785,1009.8133,0.0,7.7879906,14.4
2024-08-01 03:00:00+00:00,17.4285,1009.9091,0.0,5.1919937,13.32
2024-08-01 04:00:00+00:00,17.0285,1009.7056,0.0,8.287822,13.679999
2024-08-01 05:00:00+00:00,16.9285,1009.9037,0.0,5.0528407,14.4
2024-08-01 06:00:00+00:00,18.1285,1009.5176,0.0,7.69592,14.04
2024-08-01 07:00:00+00:00,19.328499,1009.23114,0.1,6.638072,16.919998
2024-08-01 08:00:00+00:00,21.0285,1009.34863,0.0,3.319036,15.119999
2024-08-01 09:00:00+00:00,22.828499,1009.5667,0.0,4.1046314,15.119999
2024-08-01 10:00:00+00:00,24.6785,1009.58527,0.0,2.8116899,15.119999
2024-08-01 11:00:00+00:00,25.8785,1009.39795,0.0,2.5959969,15.4800005
2024-08-01 12:00:00+00:00,26.6285,1009.4056,0.0,1.835647,16.919998
2024-08-01 13:00:00+00:00,27.228498,1009.4116,0.0,4.32,18.0
2024-08-01 14:00:00+00:00,27.6285,1009.1165,0.0,4.73506,18.359999
2024-08-01 15:00:00+00:00,27.6785,1008.9175,0.0,2.968636,18.0
2024-08-01 16:00:00+00:00,28.078499,1008.42303,0.0,2.5455842,14.4
2024-08-01 17:00:00+00:00,25.828499,1009.0985,0.5,7.5685663,16.199999
2024-08-01 18:00:00+00:00,24.6785,1009.0868,0.0,1.835647,19.8
2024-08-01 19:00:00+00:00,20.3785,1010.03986,2.3,10.594036,19.44
2024-08-01 20:00:00+00:00,19.8785,1009.935,0.1,1.8,21.24
2024-08-01 21:00:00+00:00,19.5285,1010.23035,0.0,3.2599385,6.4799995
2024-08-01 22:00:00+00:00,19.978498,1010.23505,0.0,1.484318,7.92
2024-08-01 23:00:00+00:00,18.3785,1010.1187,0.0,4.1046314,7.2
2024-08-02 00:00:00+00:00,17.478498,1009.71027,0.0,5.3999996,7.92
2024-08-02 01:00:00+00:00,17.328499,1009.90814,0.0,4.1046314,8.64
2024-08-02 02:00:00+00:00,16.6785,1009.7018,0.0,4.2136917,7.5599995
2024-08-02 03:00:00+00:00,16.4285,1009.39984,0.0,4.5536795,7.2
2024-08-02 04:00:00+00:00,17.1285,1009.20807,0.0,5.3517847,10.440001
2024-08-02 05:00:00+00:00,17.328499,1009.1106,0.0,4.1046314,10.08
2024-08-02 06:00:00+00:00,18.2785,1009.2201,0.0,7.5942082,14.759999
2024-08-02 07:00:00+00:00,18.7785,1008.9264,0.0,9.793058,20.16
2024-08-02 08:00:00+00:00,20.228498,1008.9415,0.0,10.799999,23.759998
2024-08-02 09:00:00+00:00,21.228498,1009.05164,0.0,9.3876505,23.759998
2024-08-02 10:00:00+00:00,22.728498,1009.0672,0.1,9.826088,23.039999
2024-08-02 11:00:00+00:00,24.078499,1008.8814,0.1,10.1376915,24.119999
2024-08-02 12:00:00+00:00,25.1285,1008.5931,0.0,11.159999,25.919998
2024-08-02 13:00:00+00:00,25.3785,1008.8947,0.0,9.885262,23.039999
2024-08-02 14:00:00+00:00,25.8785,1008.50055,0.0,13.339445,28.08
2024-08-02 15:00:00+00:00,25.6785,1008.2994,0.0,15.84409,32.399998
2024-08-02 16:00:00+00:00,24.9285,1008.192,0.0,17.654688,34.56
2024-08-02 17:00:00+00:00,24.6285,1008.1893,0.0,14.685176,34.92
2024-08-02 18:00:00+00:00,23.728498,1007.7812,0.6,11.165805,27.72
2024-08-02 19:00:00+00:00,21.9285,1007.8626,0.0,13.556282,23.759998
2024-08-02 20:00:00+00:00,20.6785,1008.14874,0.0,8.647496,23.759998
2024-08-02 21:00:00+00:00,19.828499,1008.43896,0.0,14.336861,23.039999
2024-08-02 22:00:00+00:00,19.078499,1009.0292,0.0,14.182355,28.8
2024-08-02 23:00:00+00:00,18.4285,1009.0223,0.0,10.990322,24.84
2024-08-03 00:00:00+00:00,18.078499,1008.71967,0.0,12.313894,21.599998
2024-08-03 01:00:00+00:00,17.6785,1008.7153,0.1,13.104198,22.68
2024-08-03 02:00:00+00:00,17.4285,1008.314,0.0,13.896187,24.84
2024-08-03 03:00:00+00:00,17.2785,1008.0133,0.0,14.113652,24.84
2024-08-03 04:00:00+00:00,17.228498,1007.913,0.0,13.551501,25.56
2024-08-03 05:00:00+00:00,17.6285,1007.7181,0.0,12.984975,24.119999
2024-08-03 06:00:00+00:00,18.6785,1007.72906,0.0,13.237038,29.16
2024-08-03 07:00:00+00:00,19.5285,1007.5386,0.1,17.786331,32.760002
2024-08-03 08:00:00+00:00,19.2785,1007.63574,0.0,16.075521,32.399998
2024-08-03 09:00:00+00:00,20.3785,1007.5474,0.2,17.399586,33.839996
2024-08-03 10:00:00+00:00,22.3785,1007.4682,0.1,18.947083,37.44
2024-08-03 11:00:00+00:00,23.1785,1007.3768,0.0,17.654686,38.16
2024-08-03 12:00:00+00:00,23.328499,1007.37836,0.0,17.026896,36.36
2024-08-03 13:00:00+00:00,23.078499,1007.7746,0.0,15.905319,36.0
2024-08-03 14:00:00+00:00,23.1785,1008.07465,0.0,14.154915,33.12
2024-08-03 15:00:00+00:00,22.728498,1007.7711,0.0,12.429127,29.88
2024-08-03 16:00:00+00:00,23.078499,1007.5752,0.0,12.661564,26.28
2024-08-03 17:00:00+00:00,22.6285,1007.76984,0.0,15.629972,29.88
2024-08-03 18:00:00+00:00,21.1285,1007.85443,0.0,16.595179,34.2
2024-08-03 19:00:00+00:00,20.0285,1008.6406,0.0,11.177405,30.599998
2024-08-03 20:00:00+00:00,18.3785,1009.32117,0.0,9.449572,20.519999
2024-08-03 21:00:00+00:00,17.828499,1009.71375,0.0,9.9571085,16.56
2024-08-03 22:00:00+00:00,16.578499,1010.19904,0.0,12.979984,22.319998
2024-08-03 23:00:00+00:00,15.528501,1010.7861,0.0,9.826088,22.68
2024-08-04 00:00:00+00:00,14.8285,1011.0776,0.0,9.693296,16.919998
2024-08-04 01:00:00+00:00,14.2285,1011.76904,0.0,10.464797,18.0
2024-08-04 02:00:00+00:00,13.8285,1011.9639,0.0,10.464797,19.44
2024-08-04 03:00:00+00:00,13.2285,1011.85767,0.0,8.161764,18.0
2024-08-04 04:00:00+00:00,12.778501,1011.9525,0.0,7.2,14.04
2024-08-04 05:00:00+00:00,12.3285,1012.14685,0.0,5.634891,12.24
2024-08-04 06:00:00+00:00,13.7285,1012.6606,0.0,7.342588,13.679999
2024-08-04 07:00:00+00:00,14.9785,1012.8736,0.0,5.4119864,14.759999
2024-08-04 08:00:00+00:00,16.078499,1012.9853,0.0,5.0528407,14.4
2024-08-04 09:00:00+00:00,17.478498,1013.0999,0.0,6.379216,16.919998
2024-08-04 10:00:00+00:00,17.6785,1013.10187,0.0,7.5942082,17.64
2024-08-04 11:00:00+00:00,18.978498,1013.2155,0.0,9.504273,21.96
2024-08-04 12:00:00+00:00,20.478498,1012.8324,0.0,11.592895,25.919998
2024-08-04 13:00:00+00:00,20.828499,1013.03546,0.3,8.427383,23.4
2024-08-04 14:00:00+00:00,21.6285,1012.34595,0.0,13.527572,27.359999
2024-08-04 15:00:00+00:00,22.0285,1011.95123,0.0,14.693999,29.88
2024-08-04 16:00:00+00:00,21.8785,1011.55084,0.0,14.186923,29.519999
2024-08-04 17:00:00+00:00,21.478498,1011.4471,0.0,15.124284,29.16
2024-08-04 18:00:00+00:00,20.728498,1011.24,0.0,15.815435,30.960001
2024-08-04 19:00:00+00:00,19.8785,1011.1314,0.0,12.413477,30.960001
2024-08-04 20:00:00+00:00,18.078499,1011.4115,0.0,15.077082,25.919998
2024-08-04 21:00:00+00:00,16.7785,1011.4972,0.0,11.885453,26.64
2024-08-04 22:00:00+00:00,15.978499,1011.7878,0.0,11.090103,20.519999
2024-08-04 23:00:00+00:00,15.278501,1011.6805,0.0,11.304229,19.44
2024-08-05 00:00:00+00:00,14.778501,1011.27637,0.0,10.739832,19.44
2024-08-05 01:00:00+00:00,14.278501,1011.1712,0.0,9.178235,18.72
2024-08-05 02:00:00+00:00,13.8285,1010.96704,0.0,9.178235,15.84
2024-08-05 03:00:00+00:00,13.6785,1010.5667,0.0,9.585739,16.199999
2024-08-05 04:00:00+00:00,13.6285,1010.2671,0.0,10.00256,17.64
2024-08-05 05:00:00+00:00,13.8285,1010.2692,0.0,10.383987,17.64
2024-08-05 06:00:00+00:00,15.3285,1010.38513,0.0,9.511088,19.44
2024-08-05 07:00:00+00:00,17.078499,1010.20447,0.0,11.298495,21.96
2024-08-05 08:00:00+00:00,18.1285,1010.0161,0.0,12.4811535,23.759998
2024-08-05 09:00:00+00:00,19.828499,1009.93445,0.0,13.18308,27.72
2024-08-05 10:00:00+00:00,20.978498,1009.84674,0.0,16.870138,32.760002
2024-08-05 11:00:00+00:00,22.7785,1009.4663,0.0,18.668005,37.079998
2024-08-05 12:00:00+00:00,23.2785,1009.17236,0.0,19.406637,37.8
2024-08-05 13:00:00+00:00,24.5285,1009.1853,0.0,20.898613,41.039997
2024-08-05 14:00:00+00:00,24.228498,1008.883,0.0,19.61587,41.039997
2024-08-05 15:00:00+00:00,24.228498,1008.5838,0.0,18.581022,38.88
2024-08-05 16:00:00+00:00,23.478498,1008.3769,0.0,17.49615,37.079998
2024-08-05 17:00:00+00:00,23.2785,1008.0756,0.0,15.990646,34.2
2024-08-05 18:00:00+00:00,22.5285,1007.96826,0.0,14.88242,30.599998
