date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2019-10-01 00:00:00+00:00,16.1785,998.2316,0.0,20.456745,39.96
2019-10-01 01:00:00+00:00,15.9285,998.2289,0.0,15.94601,38.16
2019-10-01 02:00:00+00:00,15.3285,997.82385,0.0,12.984975,29.519999
2019-10-01 03:00:00+00:00,15.2285,997.0253,0.0,13.493999,25.199999
2019-10-01 04:00:00+00:00,14.7285,996.6213,0.0,12.599998,25.199999
2019-10-01 05:00:00+00:00,14.4785,996.0202,0.1,10.383987,27.0
2019-10-01 06:00:00+00:00,14.778501,995.52496,0.2,10.829959,28.44
2019-10-01 07:00:00+00:00,15.3285,995.5309,0.3,18.668005,34.92
2019-10-01 08:00:00+00:00,15.6285,995.3346,0.1,13.830749,34.56
2019-10-01 09:00:00+00:00,16.5285,994.9455,0.0,16.92383,33.48
2019-10-01 10:00:00+00:00,17.228498,994.6537,0.2,14.8257065,36.36
2019-10-01 11:00:00+00:00,16.3785,994.2461,2.5,18.59845,36.36
2019-10-01 12:00:00+00:00,16.978498,994.2524,0.1,14.565548,37.8
2019-10-01 13:00:00+00:00,18.078499,993.8651,0.2,12.599998,31.68
2019-10-01 14:00:00+00:00,18.6285,993.77106,0.1,13.891522,29.519999
2019-10-01 15:00:00+00:00,16.0285,994.2423,3.8,10.823973,30.599998
2019-10-01 16:00:00+00:00,15.528501,994.8352,0.3,9.504272,20.880001
2019-10-01 17:00:00+00:00,14.6285,995.3241,0.7,8.0899935,17.28
2019-10-01 18:00:00+00:00,14.2285,996.41656,0.2,10.1376915,17.64
2019-10-01 19:00:00+00:00,13.0785,997.8995,0.7,25.922499,47.16
2019-10-01 20:00:00+00:00,11.9785,999.88135,0.4,27.322077,52.56
2019-10-01 21:00:00+00:00,11.3785,1001.56946,0.0,26.368616,52.199997
2019-10-01 22:00:00+00:00,11.028501,1003.0611,0.0,23.664352,49.68
2019-10-01 23:00:00+00:00,10.4785,1004.4503,0.0,20.617662,44.28
2019-10-02 00:00:00+00:00,10.4785,1006.4441,0.0,16.93531,38.88
2019-10-02 01:00:00+00:00,9.8285,1007.63306,0.0,14.154915,31.319998
2019-10-02 02:00:00+00:00,9.1785,1008.4232,0.0,16.24394,30.239998
2019-10-02 03:00:00+00:00,8.528501,1009.11383,0.0,16.808569,31.68
2019-10-02 04:00:00+00:00,7.8785,1009.904,0.0,16.394829,31.68
2019-10-02 05:00:00+00:00,7.2785,1010.59485,0.0,16.039202,30.960001
2019-10-02 06:00:00+00:00,6.6785,1011.286,0.0,13.797913,30.239998
2019-10-02 07:00:00+00:00,7.0285,1012.6853,0.0,13.202726,25.919998
2019-10-02 08:00:00+00:00,8.3285,1013.5974,0.0,13.684735,28.44
2019-10-02 09:00:00+00:00,9.9285,1014.413,0.0,12.55879,28.44
2019-10-02 10:00:00+00:00,11.3285,1015.12646,0.0,13.044722,28.8
2019-10-02 11:00:00+00:00,12.528501,1015.53864,0.0,16.870138,34.56
2019-10-02 12:00:00+00:00,12.4785,1015.7373,0.0,19.881649,39.239998
2019-10-02 13:00:00+00:00,12.4785,1015.9366,0.0,18.472595,38.88
2019-10-02 14:00:00+00:00,13.028501,1016.2419,0.0,18.374111,38.519997
2019-10-02 15:00:00+00:00,13.1285,1016.3428,0.0,15.077082,37.079998
2019-10-02 16:00:00+00:00,12.8285,1016.4389,0.0,12.783802,30.599998
2019-10-02 17:00:00+00:00,11.528501,1017.42145,0.0,9.0,25.199999
2019-10-02 18:00:00+00:00,9.4285,1017.99603,0.0,7.653705,17.28
2019-10-02 19:00:00+00:00,8.5785,1018.2855,0.0,7.5685663,13.32
2019-10-02 20:00:00+00:00,7.7285004,1018.9734,0.0,7.2,13.32
2019-10-02 21:00:00+00:00,7.2285004,1019.1673,0.0,7.145796,12.599999
2019-10-02 22:00:00+00:00,6.8285003,1019.1626,0.0,7.0911775,12.599999
2019-10-02 23:00:00+00:00,5.7785,1018.65204,0.0,7.42159,12.24
2019-10-03 00:00:00+00:00,5.7785,1018.8514,0.0,6.193674,11.5199995
2019-10-03 01:00:00+00:00,5.3785,1018.84656,0.0,4.5536795,7.2
2019-10-03 02:00:00+00:00,6.5785003,1018.46185,0.0,2.9024127,7.5599995
2019-10-03 03:00:00+00:00,5.4285,1018.0497,0.0,3.319036,5.3999996
2019-10-03 04:00:00+00:00,3.7285,1017.8306,0.0,5.4477882,7.92
2019-10-03 05:00:00+00:00,5.0785003,1017.4475,0.0,4.32,8.28
2019-10-03 06:00:00+00:00,5.8285003,1017.1574,0.0,1.5273507,6.4799995
2019-10-03 07:00:00+00:00,5.7785,1016.95746,0.0,1.2979984,3.6
2019-10-03 08:00:00+00:00,6.9785004,1016.9711,0.0,2.9024127,9.0
2019-10-03 09:00:00+00:00,8.9285,1016.3953,0.0,5.0142193,13.32
2019-10-03 10:00:00+00:00,10.2285,1015.51276,0.0,6.6185193,15.119999
2019-10-03 11:00:00+00:00,11.4285,1014.9282,0.0,7.653705,16.56
2019-10-03 12:00:00+00:00,12.7285,1014.44415,0.0,9.0,21.24
2019-10-03 13:00:00+00:00,13.028501,1013.3508,0.0,12.287555,23.4
2019-10-03 14:00:00+00:00,13.1785,1012.4552,0.1,15.463244,31.319998
2019-10-03 15:00:00+00:00,13.0785,1011.15826,0.0,15.03835,30.599998
2019-10-03 16:00:00+00:00,13.1785,1010.7605,0.0,17.64,37.44
2019-10-03 17:00:00+00:00,12.4785,1009.6562,0.0,16.071491,33.839996
2019-10-03 18:00:00+00:00,12.1285,1008.4562,0.0,17.727943,33.12
2019-10-03 19:00:00+00:00,11.6785,1007.3546,0.7,18.03237,33.48
2019-10-03 20:00:00+00:00,11.6785,1005.65985,0.8,18.971008,36.0
2019-10-03 21:00:00+00:00,12.278501,1004.2708,0.6,17.76081,35.28
2019-10-03 22:00:00+00:00,12.8785,1002.78204,1.2,20.617662,37.8
2019-10-03 23:00:00+00:00,13.4785,1000.7949,0.3,23.499481,44.28
2019-10-04 00:00:00+00:00,13.528501,1000.2967,1.5,16.73516,43.56
2019-10-04 01:00:00+00:00,14.3285,1000.20575,0.1,21.897945,41.399998
2019-10-04 02:00:00+00:00,13.528501,1000.2967,0.0,20.721119,41.039997
2019-10-04 03:00:00+00:00,12.778501,1000.5879,0.0,19.852295,39.239998
2019-10-04 04:00:00+00:00,11.8785,1000.87695,0.0,16.808569,37.44
2019-10-04 05:00:00+00:00,11.5785,1001.07324,0.0,18.532133,34.56
2019-10-04 06:00:00+00:00,11.4285,1000.6728,0.0,17.462784,34.92
2019-10-04 07:00:00+00:00,11.9285,1000.97723,0.0,19.06301,35.28
2019-10-04 08:00:00+00:00,13.1785,1001.0905,0.0,20.431387,40.32
2019-10-04 09:00:00+00:00,13.9785,1000.9996,0.2,21.485697,40.68
2019-10-04 10:00:00+00:00,13.8785,1001.198,0.0,17.227419,41.039997
2019-10-04 11:00:00+00:00,14.1785,1001.4005,0.0,16.171976,33.12
2019-10-04 12:00:00+00:00,13.778501,1001.4958,0.0,14.707222,31.68
2019-10-04 13:00:00+00:00,14.5785,1001.4049,0.4,16.520823,33.12
2019-10-04 14:00:00+00:00,14.278501,1001.6009,0.3,12.768586,32.399998
2019-10-04 15:00:00+00:00,14.6785,1001.70496,0.0,14.264361,28.44
2019-10-04 16:00:00+00:00,14.4785,1002.10144,0.0,10.805999,28.44
2019-10-04 17:00:00+00:00,13.6785,1003.1896,0.1,6.28713,20.519999
2019-10-04 18:00:00+00:00,12.2285,1003.47266,0.0,5.00128,11.159999
2019-10-04 19:00:00+00:00,10.5785,1004.35187,0.0,6.5693827,10.799999
2019-10-04 20:00:00+00:00,9.2285,1004.83527,0.0,8.669949,11.5199995
2019-10-04 21:00:00+00:00,8.5785,1005.4261,0.0,6.989936,11.159999
2019-10-04 22:00:00+00:00,8.3785,1006.22144,0.0,7.10031,10.08
2019-10-04 23:00:00+00:00,8.5785,1006.9213,0.0,7.9526596,10.08
2019-10-05 00:00:00+00:00,9.4285,1007.3296,0.0,7.5685663,10.440001
2019-10-05 01:00:00+00:00,9.4785,1008.1276,0.0,5.4477882,10.08
2019-10-05 02:00:00+00:00,10.4285,1008.6365,0.0,6.924738,12.959999
2019-10-05 03:00:00+00:00,11.028501,1008.9426,0.0,6.151683,14.04
2019-10-05 04:00:00+00:00,11.3785,1008.8467,0.0,5.0911684,11.879999
2019-10-05 05:00:00+00:00,11.4285,1009.24603,0.0,5.1165614,9.0
2019-10-05 06:00:00+00:00,11.4285,1009.7445,0.0,5.904439,10.08
2019-10-05 07:00:00+00:00,11.4785,1010.4426,0.0,6.989936,12.24
2019-10-05 08:00:00+00:00,12.0785,1010.9477,0.0,6.28713,14.04
2019-10-05 09:00:00+00:00,12.9285,1011.3561,0.0,7.5942073,16.919998
2019-10-05 10:00:00+00:00,13.778501,1011.66425,0.0,9.178235,20.519999
2019-10-05 11:00:00+00:00,15.028501,1011.4786,0.1,11.246759,24.48
2019-10-05 12:00:00+00:00,14.3285,1012.16876,0.1,8.854829,24.119999
2019-10-05 13:00:00+00:00,14.778501,1011.9742,0.0,8.373386,20.16
2019-10-05 14:00:00+00:00,14.9285,1011.47723,0.0,8.311245,18.359999
2019-10-05 15:00:00+00:00,15.2285,1011.4808,0.0,8.699793,18.72
2019-10-05 16:00:00+00:00,14.7285,1011.5751,0.0,8.699793,18.0
2019-10-05 17:00:00+00:00,13.6785,1011.6633,0.0,8.209263,17.28
2019-10-05 18:00:00+00:00,13.0785,1011.6567,0.0,9.255571,16.919998
2019-10-05 19:00:00+00:00,12.8785,1011.55475,0.0,10.163227,18.0
2019-10-05 20:00:00+00:00,12.6785,1011.1538,0.0,11.384198,21.24
2019-10-05 21:00:00+00:00,12.278501,1010.94995,0.0,10.685391,21.24
2019-10-05 22:00:00+00:00,12.028501,1010.6484,0.6,9.793059,19.8
2019-10-05 23:00:00+00:00,11.7285,1009.9471,1.6,9.387651,17.64
2019-10-06 00:00:00+00:00,11.8285,1009.15076,2.4,10.041354,21.599998
2019-10-06 01:00:00+00:00,11.8785,1008.35364,2.6,10.24578,18.0
2019-10-06 02:00:00+00:00,12.1785,1007.3602,0.8,10.315115,20.16
2019-10-06 03:00:00+00:00,12.7285,1006.26965,0.3,11.090103,20.16
2019-10-06 04:00:00+00:00,12.9785,1004.67706,0.9,12.819235,29.16
2019-10-06 05:00:00+00:00,13.3785,1004.0834,3.3,13.084402,27.0
2019-10-06 06:00:00+00:00,13.528501,1003.98517,0.6,16.299694,27.72
2019-10-06 07:00:00+00:00,13.6785,1004.88434,0.0,20.176065,39.96
2019-10-06 08:00:00+00:00,13.528501,1005.38086,0.0,20.545246,38.88
2019-10-06 09:00:00+00:00,13.6285,1006.08,0.0,21.749481,41.399998
2019-10-06 10:00:00+00:00,14.1785,1006.48474,0.0,25.620771,49.68
2019-10-06 11:00:00+00:00,14.9785,1006.4932,0.0,27.231804,53.28
2019-10-06 12:00:00+00:00,15.8785,1006.50305,0.0,23.03156,57.239998
2019-10-06 13:00:00+00:00,15.8785,1006.8022,0.2,24.162947,53.28
2019-10-06 14:00:00+00:00,15.028501,1007.79004,0.5,25.376808,57.96
2019-10-06 15:00:00+00:00,15.3285,1007.79315,0.0,22.057161,48.6
2019-10-06 16:00:00+00:00,15.2285,1008.1909,0.0,22.682856,46.8
2019-10-06 17:00:00+00:00,14.2285,1009.17706,0.0,20.188908,43.56
2019-10-06 18:00:00+00:00,13.3785,1009.9651,0.0,19.09358,38.519997
2019-10-06 19:00:00+00:00,12.8285,1010.8563,0.0,17.566378,36.0
2019-10-06 20:00:00+00:00,12.6285,1011.7514,0.0,16.80857,32.760002
2019-10-06 21:00:00+00:00,12.4785,1012.64685,0.0,17.10284,32.399998
2019-10-06 22:00:00+00:00,12.9285,1013.54926,0.0,16.418526,32.760002
2019-10-06 23:00:00+00:00,12.6785,1013.7458,0.0,15.137133,30.960001
2019-10-07 00:00:00+00:00,12.4785,1013.24506,0.0,10.390226,28.44
2019-10-07 01:00:00+00:00,10.2285,1013.4193,0.0,6.725354,19.08
2019-10-07 02:00:00+00:00,10.4285,1013.22217,0.0,5.1165614,13.32
2019-10-07 03:00:00+00:00,9.5785,1013.6113,0.0,6.3690495,8.28
2019-10-07 04:00:00+00:00,10.5785,1013.9219,0.0,1.609969,8.28
2019-10-07 05:00:00+00:00,10.4285,1013.62085,0.0,1.9386592,4.32
2019-10-07 06:00:00+00:00,10.5785,1013.72253,0.0,1.0182338,2.52
2019-10-07 07:00:00+00:00,10.4785,1014.0204,0.1,2.0991426,4.32
2019-10-07 08:00:00+00:00,10.9285,1013.9257,0.2,5.4119864,10.799999
2019-10-07 09:00:00+00:00,11.778501,1013.93524,0.0,7.5942082,16.199999
2019-10-07 10:00:00+00:00,13.0785,1013.35144,0.0,8.089993,19.08
2019-10-07 11:00:00+00:00,13.4785,1012.359,0.8,11.792404,22.68
2019-10-07 12:00:00+00:00,13.3785,1011.95886,0.0,16.520823,33.839996
2019-10-07 13:00:00+00:00,13.4785,1011.1627,0.3,19.06301,36.0
2019-10-07 14:00:00+00:00,13.1785,1010.262,1.3,17.731598,37.8
2019-10-07 15:00:00+00:00,13.9285,1009.27325,0.1,19.734436,37.079998
2019-10-07 16:00:00+00:00,14.028501,1008.5768,0.4,20.082708,37.44
2019-10-07 17:00:00+00:00,13.9285,1007.97723,0.4,18.792551,37.079998
2019-10-07 18:00:00+00:00,14.3285,1006.98474,0.1,19.386591,36.36
2019-10-07 19:00:00+00:00,14.7285,1006.4907,0.2,17.595861,36.0
2019-10-07 20:00:00+00:00,15.0785,1006.5943,0.1,14.973577,32.760002
2019-10-07 21:00:00+00:00,15.0785,1006.3949,0.6,12.594856,28.08
2019-10-07 22:00:00+00:00,14.5785,1006.28986,0.0,12.904882,31.319998
2019-10-07 23:00:00+00:00,14.4785,1005.7901,0.0,13.479583,24.84
2019-10-08 00:00:00+00:00,14.3785,1005.7891,0.0,14.512064,28.8
2019-10-08 01:00:00+00:00,14.1785,1005.787,0.0,14.8257065,28.08
2019-10-08 02:00:00+00:00,13.528501,1005.38086,0.0,14.007655,27.359999
2019-10-08 03:00:00+00:00,13.2285,1005.1784,0.0,14.973577,27.72
2019-10-08 04:00:00+00:00,12.6285,1004.87274,0.0,14.007655,27.72
2019-10-08 05:00:00+00:00,12.0785,1004.6673,0.0,13.854155,26.28
2019-10-08 06:00:00+00:00,11.778501,1004.5645,0.0,13.363711,25.56
2019-10-08 07:00:00+00:00,11.8285,1004.4654,0.0,13.779114,25.199999
2019-10-08 08:00:00+00:00,12.5785,1004.17456,0.0,14.113652,27.359999
2019-10-08 09:00:00+00:00,13.3785,1004.18304,0.0,17.673029,32.760002
2019-10-08 10:00:00+00:00,14.6785,1003.7985,0.0,21.933426,43.92
2019-10-08 11:00:00+00:00,15.5785,1003.3098,0.0,21.434364,49.32
2019-10-08 12:00:00+00:00,15.3785,1003.0084,0.0,21.794127,55.079998
2019-10-08 13:00:00+00:00,16.228498,1002.4195,0.0,22.59699,52.92
2019-10-08 14:00:00+00:00,15.6785,1002.2141,0.1,22.427162,54.0
2019-10-08 15:00:00+00:00,14.2285,1001.9992,0.3,22.702845,43.92
2019-10-08 16:00:00+00:00,13.4785,1002.0909,0.1,21.09305,42.839996
2019-10-08 17:00:00+00:00,13.0785,1002.0865,0.0,19.813087,40.32
2019-10-08 18:00:00+00:00,12.4785,1002.37885,0.0,19.66536,37.8
2019-10-08 19:00:00+00:00,11.9285,1002.67194,0.0,20.799152,39.239998
2019-10-08 20:00:00+00:00,11.528501,1002.7673,0.0,19.803272,39.6
2019-10-08 21:00:00+00:00,11.1285,1002.8625,0.0,19.201874,37.8
2019-10-08 22:00:00+00:00,10.778501,1003.0582,0.0,18.278645,36.36
2019-10-08 23:00:00+00:00,10.528501,1003.05536,0.0,19.272614,36.36
2019-10-09 00:00:00+00:00,10.6285,1003.05664,0.0,18.171976,36.719997
2019-10-09 01:00:00+00:00,10.8285,1002.9591,0.0,17.713316,34.56
2019-10-09 02:00:00+00:00,10.8785,1002.5607,0.0,16.08761,33.12
2019-10-09 03:00:00+00:00,10.7285,1002.0607,0.0,15.580141,29.88
2019-10-09 04:00:00+00:00,10.4285,1001.7581,0.0,15.072783,29.16
2019-10-09 05:00:00+00:00,10.7285,1001.3629,0.0,14.565548,28.44
2019-10-09 06:00:00+00:00,10.4785,1000.9613,0.0,14.113652,27.0
2019-10-09 07:00:00+00:00,10.528501,1001.16125,0.0,14.689588,27.359999
