date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2021-06-01 00:00:00+00:00,12.028501,1014.8353,0.0,13.009903,22.68
2021-06-01 01:00:00+00:00,11.5785,1014.4315,0.0,11.874544,23.4
2021-06-01 02:00:00+00:00,11.0785,1014.2264,0.0,10.028439,21.24
2021-06-01 03:00:00+00:00,10.778501,1013.82446,0.0,10.144082,18.359999
2021-06-01 04:00:00+00:00,10.7285,1013.4251,0.0,10.495713,19.08
2021-06-01 05:00:00+00:00,11.6785,1013.23627,0.0,11.165805,19.8
2021-06-01 06:00:00+00:00,13.528501,1013.05707,0.0,10.931203,21.599998
2021-06-01 07:00:00+00:00,15.7285,1013.0813,0.0,10.308831,22.68
2021-06-01 08:00:00+00:00,18.1785,1012.8082,0.0,10.239453,23.039999
2021-06-01 09:00:00+00:00,20.5285,1012.4342,0.0,11.659777,26.28
2021-06-01 10:00:00+00:00,22.228498,1012.1525,0.0,15.876775,32.760002
2021-06-01 11:00:00+00:00,22.978498,1011.8614,0.0,17.727943,37.8
2021-06-01 12:00:00+00:00,23.728498,1011.27075,0.0,16.263872,37.8
2021-06-01 13:00:00+00:00,24.0285,1010.7753,0.0,16.981165,36.0
2021-06-01 14:00:00+00:00,23.828499,1010.5738,0.0,18.806337,38.88
2021-06-01 15:00:00+00:00,23.328499,1010.3694,0.0,19.45333,39.96
2021-06-01 16:00:00+00:00,22.6785,1010.16327,0.0,19.8,39.6
2021-06-01 17:00:00+00:00,21.6285,1010.0528,0.0,20.316889,40.32
2021-06-01 18:00:00+00:00,20.5285,1010.04144,0.0,18.844202,39.6
2021-06-01 19:00:00+00:00,19.0285,1010.1253,0.0,16.299694,36.0
2021-06-01 20:00:00+00:00,17.228498,1010.3057,0.0,15.629972,30.599998
2021-06-01 21:00:00+00:00,15.8285,1010.889,0.0,15.281989,28.8
2021-06-01 22:00:00+00:00,14.8285,1010.97784,0.0,15.596767,28.44
2021-06-01 23:00:00+00:00,14.0785,1010.6705,0.0,15.175612,28.44
2021-06-02 00:00:00+00:00,13.528501,1010.4651,0.0,13.854155,27.72
2021-06-02 01:00:00+00:00,13.1285,1009.9625,0.0,13.37825,24.84
2021-06-02 02:00:00+00:00,12.7285,1009.65906,0.0,12.57426,24.48
2021-06-02 03:00:00+00:00,12.528501,1009.4575,0.0,11.966953,22.68
2021-06-02 04:00:00+00:00,12.1285,1009.45306,0.0,11.91812,21.599998
2021-06-02 05:00:00+00:00,12.9785,1009.3625,0.0,11.770403,21.599998
2021-06-02 06:00:00+00:00,14.7285,1009.08276,0.0,11.631956,22.319998
2021-06-02 07:00:00+00:00,16.8785,1009.00616,0.0,11.792404,24.84
2021-06-02 08:00:00+00:00,19.1285,1009.1295,0.0,11.367109,25.56
2021-06-02 09:00:00+00:00,21.1785,1009.051,0.0,11.542478,25.919998
2021-06-02 10:00:00+00:00,22.978498,1009.06976,0.0,13.698934,29.88
2021-06-02 11:00:00+00:00,24.328499,1008.8839,0.0,14.471821,31.319998
2021-06-02 12:00:00+00:00,25.4285,1008.69556,0.0,13.661038,32.760002
2021-06-02 13:00:00+00:00,25.1285,1008.6928,0.0,14.168641,28.44
2021-06-02 14:00:00+00:00,25.228498,1008.6937,0.0,12.7279215,29.16
2021-06-02 15:00:00+00:00,25.6785,1008.59845,0.0,14.168641,29.16
2021-06-02 16:00:00+00:00,25.1785,1008.59326,0.0,11.885453,29.16
2021-06-02 17:00:00+00:00,22.228498,1008.96216,0.1,5.937272,24.119999
2021-06-02 18:00:00+00:00,20.9285,1009.547,0.2,2.6208394,10.799999
2021-06-02 19:00:00+00:00,19.828499,1010.2335,0.3,2.0991426,6.4799995
2021-06-02 20:00:00+00:00,19.828499,1010.732,0.0,3.8268526,3.96
2021-06-02 21:00:00+00:00,18.228498,1011.31335,0.0,4.8965297,8.64
2021-06-02 22:00:00+00:00,17.6785,1011.80585,0.5,7.42159,20.16
2021-06-02 23:00:00+00:00,16.728498,1011.9953,1.0,5.991594,19.8
2021-06-03 00:00:00+00:00,15.978499,1012.08685,0.7,5.904439,15.84
