date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2019-08-01 00:00:00+00:00,15.278501,1012.77716,0.0,10.594036,19.44
2019-08-01 01:00:00+00:00,14.8785,1012.9723,0.0,10.464798,19.44
2019-08-01 02:00:00+00:00,14.4785,1013.26697,0.0,9.726665,19.08
2019-08-01 03:00:00+00:00,14.0785,1013.0631,0.0,9.007196,17.64
2019-08-01 04:00:00+00:00,13.7285,1013.2588,0.0,8.287822,16.199999
2019-08-01 05:00:00+00:00,13.778501,1013.4587,0.0,8.647496,15.4800005
2019-08-01 06:00:00+00:00,15.1285,1013.573,0.0,9.114471,18.0
2019-08-01 07:00:00+00:00,16.8785,1013.89124,0.0,11.090103,23.039999
2019-08-01 08:00:00+00:00,18.478498,1013.8083,0.0,10.464797,25.919998
2019-08-01 09:00:00+00:00,19.1285,1014.21405,0.0,9.178235,23.759998
2019-08-01 10:00:00+00:00,20.0285,1014.3234,0.0,8.669949,21.24
2019-08-01 11:00:00+00:00,20.5285,1014.3285,0.1,8.942214,20.519999
2019-08-01 12:00:00+00:00,20.7785,1014.63007,0.0,4.32,21.599998
2019-08-01 13:00:00+00:00,21.728498,1014.5402,0.1,5.0528407,16.919998
2019-08-01 14:00:00+00:00,22.2785,1014.2468,0.1,5.4477882,16.919998
2019-08-01 15:00:00+00:00,23.1285,1013.857,0.0,6.792466,17.64
2019-08-01 16:00:00+00:00,22.978498,1013.4566,0.0,9.693296,21.24
2019-08-01 17:00:00+00:00,22.4285,1013.6502,0.1,8.891344,21.96
2019-08-01 18:00:00+00:00,21.9285,1013.7448,0.1,5.3999996,18.72
2019-08-01 19:00:00+00:00,20.578499,1014.1297,0.0,6.4799995,11.5199995
2019-08-01 20:00:00+00:00,18.978498,1014.3122,0.0,6.924738,14.04
2019-08-01 21:00:00+00:00,17.5285,1014.496,0.0,5.771239,12.599999
2019-08-01 22:00:00+00:00,17.078499,1014.7904,0.0,7.208994,12.24
2019-08-01 23:00:00+00:00,16.6785,1014.98553,0.0,7.628263,13.679999
2019-08-02 00:00:00+00:00,16.9285,1015.1875,0.0,8.049845,13.679999
2019-08-02 01:00:00+00:00,16.478498,1015.1828,0.0,6.379216,14.04
2019-08-02 02:00:00+00:00,16.0285,1015.3773,0.0,5.8048253,11.5199995
2019-08-02 03:00:00+00:00,15.4285,1015.47064,0.0,5.4119864,10.440001
2019-08-02 04:00:00+00:00,14.8785,1015.3649,0.0,5.4119864,9.36
