date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2022-11-01 00:00:00+00:00,12.778501,996.20154,1.7,28.829233,52.199997
2022-11-01 01:00:00+00:00,12.028501,995.1966,0.2,30.385365,59.76
2022-11-01 02:00:00+00:00,12.5785,994.6044,0.1,37.10795,65.520004
2022-11-01 03:00:00+00:00,12.3285,997.5922,0.5,39.54924,74.159996
2022-11-01 04:00:00+00:00,11.8285,999.78,0.5,35.87197,73.799995
2022-11-01 05:00:00+00:00,11.9785,1001.27704,0.0,29.758307,65.520004
2022-11-01 06:00:00+00:00,12.3285,1002.1779,0.0,26.739542,54.719997
2022-11-01 07:00:00+00:00,13.0785,1002.6846,0.0,27.103003,49.32
2022-11-01 08:00:00+00:00,13.278501,1003.48425,0.0,28.732422,52.92
2022-11-01 09:00:00+00:00,13.4285,1003.5855,0.1,29.268686,55.44
2022-11-01 10:00:00+00:00,13.9785,1003.791,0.2,29.379175,57.239998
2022-11-01 11:00:00+00:00,14.3785,1003.5959,0.1,28.963785,57.96
2022-11-01 12:00:00+00:00,13.528501,1004.1846,0.1,22.104116,59.399998
2022-11-01 13:00:00+00:00,14.1285,1003.9919,0.1,32.151043,50.399998
2022-11-01 14:00:00+00:00,12.9285,1003.67993,0.0,27.579382,71.28
2022-11-01 15:00:00+00:00,13.1285,1003.8815,0.0,26.282463,54.36
2022-11-01 16:00:00+00:00,11.7285,1004.16516,0.4,31.235058,57.6
2022-11-01 17:00:00+00:00,11.528501,1004.0632,0.0,26.758923,56.88
2022-11-01 18:00:00+00:00,10.9285,1004.4554,0.0,25.1614,48.96
2022-11-01 19:00:00+00:00,10.8285,1004.6538,0.0,24.27265,46.079998
2022-11-01 20:00:00+00:00,10.5785,1004.8503,0.0,24.863466,46.8
2022-11-01 21:00:00+00:00,10.278501,1005.1459,0.0,23.233252,45.36
2022-11-01 22:00:00+00:00,10.278501,1005.7441,0.0,23.977188,43.92
2022-11-01 23:00:00+00:00,10.3785,1006.34344,0.0,26.260265,48.239998
2022-11-02 00:00:00+00:00,11.028501,1007.54706,0.0,28.84047,52.199997
2022-11-02 01:00:00+00:00,10.6785,1009.03815,0.0,27.897097,53.639996
2022-11-02 02:00:00+00:00,10.528501,1010.23285,0.0,23.110205,51.839996
2022-11-02 03:00:00+00:00,10.1785,1011.12616,0.0,20.65848,42.48
2022-11-02 04:00:00+00:00,9.6785,1011.91797,0.0,17.974781,37.8
2022-11-02 05:00:00+00:00,9.028501,1012.90753,0.0,15.03835,32.399998
2022-11-02 06:00:00+00:00,8.6785,1013.0032,0.0,15.580141,28.08
2022-11-02 07:00:00+00:00,8.528501,1013.3006,0.0,13.896187,28.44
2022-11-02 08:00:00+00:00,9.528501,1013.5115,0.0,14.021525,25.56
