date,temperature_2m,surface_pressure,precipitation,wind_speed_10m
2025-03-20 11:00:00+00:00,15.028501,1017.46014,0.0,3.9477081
2025-03-20 12:00:00+00:00,16.6785,1016.87976,0.0,6.090812
2025-03-20 13:00:00+00:00,18.7785,1015.8055,0.0,8.53815
2025-03-20 14:00:00+00:00,18.728498,1015.107,0.0,9.636307
2025-03-20 15:00:00+00:00,18.478498,1014.7055,0.0,9.984729
2025-03-20 16:00:00+00:00,18.2785,1014.4043,0.0,9.9408245
2025-03-20 17:00:00+00:00,17.1285,1013.9934,0.0,8.92408
2025-03-20 18:00:00+00:00,14.9285,1014.16895,0.0,9.044888
2025-03-20 19:00:00+00:00,13.4785,1014.0538,0.0,9.668195
2025-03-20 20:00:00+00:00,12.4285,1013.74286,0.0,10.03167
2025-03-20 21:00:00+00:00,11.6285,1013.6346,0.0,10.209348
2025-03-20 22:00:00+00:00,11.028501,1013.3289,0.0,10.004178
2025-03-20 23:00:00+00:00,10.778501,1012.7279,0.0,10.062305
2025-03-21 00:00:00+00:00,10.528501,1012.1269,0.0,10.209348
2025-03-21 01:00:00+00:00,10.4785,1010.8304,0.0,10.981475
2025-03-21 02:00:00+00:00,10.0785,1010.22784,0.0,10.299397
2025-03-21 03:00:00+00:00,9.6285,1009.12616,0.0,10.823973
2025-03-21 04:00:00+00:00,9.1785,1009.02136,0.0,9.5416975
2025-03-21 05:00:00+00:00,9.3785,1008.2262,0.0,12.620554
2025-03-21 06:00:00+00:00,9.5785,1007.23145,0.0,14.224556
2025-03-21 07:00:00+00:00,9.9285,1007.03625,0.0,13.701299
2025-03-21 08:00:00+00:00,10.778501,1006.5473,0.0,13.822546
2025-03-21 09:00:00+00:00,11.9285,1005.862,0.0,12.785069
2025-03-21 10:00:00+00:00,13.3785,1005.17993,0.0,13.004921
2025-03-21 11:00:00+00:00,14.028501,1004.09064,0.0,13.339445
2025-03-21 12:00:00+00:00,15.3785,1002.90875,0.0,16.22498
2025-03-21 13:00:00+00:00,16.7785,1001.7272,0.0,16.179985
2025-03-21 14:00:00+00:00,16.8785,1001.1304,0.0,17.283749
2025-03-21 15:00:00+00:00,16.578499,1000.2296,0.0,15.841022
2025-03-21 16:00:00+00:00,15.8285,999.82306,0.0,13.878689
2025-03-21 17:00:00+00:00,15.278501,999.41833,0.0,13.729647
2025-03-21 18:00:00+00:00,14.528501,999.3108,0.0,12.750811
2025-03-21 19:00:00+00:00,13.8785,999.4036,0.0,13.551501
2025-03-21 20:00:00+00:00,12.7285,999.391,0.8,13.830749
2025-03-21 21:00:00+00:00,12.278501,999.087,0.2,14.896563
2025-03-21 22:00:00+00:00,12.1285,998.68665,0.0,12.108261
2025-03-21 23:00:00+00:00,11.8285,998.3844,0.0,12.37819
2025-03-22 00:00:00+00:00,11.6785,998.08356,0.1,11.616626
2025-03-22 01:00:00+00:00,11.6285,997.8838,0.0,11.738705
2025-03-22 02:00:00+00:00,10.8785,997.57635,0.0,9.9
2025-03-22 03:00:00+00:00,10.5785,997.2741,0.0,9.614426
2025-03-22 04:00:00+00:00,10.3285,997.07196,0.0,8.536252
2025-03-22 05:00:00+00:00,10.2285,996.97095,0.0,7.24486
2025-03-22 06:00:00+00:00,9.9785,997.0682,0.0,7.0199995
2025-03-22 07:00:00+00:00,10.2285,997.2701,0.0,7.7420926
2025-03-22 08:00:00+00:00,11.3285,997.18256,0.0,8.649369
2025-03-22 09:00:00+00:00,12.528501,997.096,0.0,9.290511
2025-03-22 10:00:00+00:00,13.8785,997.1107,0.0,10.837435
2025-03-22 11:00:00+00:00,14.6285,996.81946,0.0,12.0921955
2025-03-22 12:00:00+00:00,15.3785,996.6281,0.0,10.825469
2025-03-22 13:00:00+00:00,13.1785,997.0032,1.8,6.854195
2025-03-22 14:00:00+00:00,13.8285,996.51184,0.0,4.8466477
2025-03-22 15:00:00+00:00,14.9285,995.6262,0.1,6.7397914
2025-03-22 16:00:00+00:00,13.6785,995.51337,0.1,6.444905
2025-03-22 17:00:00+00:00,13.7285,995.61346,0.0,4.412754
2025-03-22 18:00:00+00:00,12.778501,996.10187,0.0,3.244996
2025-03-22 19:00:00+00:00,10.6285,996.47723,0.8,4.6730714
2025-03-22 20:00:00+00:00,10.6285,996.37756,0.1,2.1749482
2025-03-22 21:00:00+00:00,9.4785,996.46436,0.0,2.995797
2025-03-22 22:00:00+00:00,9.3285,996.5625,0.0,4.4456716
2025-03-22 23:00:00+00:00,8.778501,996.357,0.0,3.9518096
2025-03-23 00:00:00+00:00,7.9285,996.44714,0.0,4.613762
2025-03-23 01:00:00+00:00,8.9285,996.4582,0.0,7.613382
2025-03-23 02:00:00+00:00,8.278501,996.25165,0.0,4.8466477
2025-03-23 03:00:00+00:00,8.028501,996.04944,0.0,7.2202215
2025-03-23 04:00:00+00:00,7.5285,996.2432,0.0,5.195113
2025-03-23 05:00:00+00:00,7.3785,996.5407,0.0,7.6642804
2025-03-23 06:00:00+00:00,7.7285004,997.04285,0.0,8.131936
2025-03-23 07:00:00+00:00,8.0785,997.6451,0.0,8.647496
2025-03-23 08:00:00+00:00,8.9285,997.9535,0.0,8.759178
2025-03-23 09:00:00+00:00,10.3785,998.36847,0.0,8.225035
2025-03-23 10:00:00+00:00,11.6285,999.0801,0.0,6.193674
2025-03-23 11:00:00+00:00,12.7285,999.391,0.0,5.2478566
2025-03-23 12:00:00+00:00,13.5785,999.6992,0.1,7.186487
2025-03-23 13:00:00+00:00,14.6285,1000.4084,0.0,6.77575
2025-03-23 14:00:00+00:00,13.1785,1000.79144,1.3,11.616627
2025-03-23 15:00:00+00:00,12.9285,1001.1877,0.6,11.525623
2025-03-23 16:00:00+00:00,13.028501,1001.7868,0.7,11.177405
2025-03-23 17:00:00+00:00,13.1285,1002.1867,0.4,9.82279
2025-03-23 18:00:00+00:00,12.278501,1003.0745,0.1,10.3480425
2025-03-23 19:00:00+00:00,11.3785,1004.1613,0.6,11.225132
2025-03-23 20:00:00+00:00,10.6285,1005.3495,0.1,17.161469
2025-03-23 21:00:00+00:00,9.5785,1006.3343,0.0,16.685717
2025-03-23 22:00:00+00:00,9.028501,1007.22546,0.0,14.970331
2025-03-23 23:00:00+00:00,8.528501,1007.81793,0.0,13.672893
2025-03-24 00:00:00+00:00,8.1785,1008.31256,0.0,12.74954
2025-03-24 01:00:00+00:00,6.8285003,1009.4933,0.0,13.200273
2025-03-24 02:00:00+00:00,6.9285,1009.7935,0.0,12.224107
2025-03-24 03:00:00+00:00,6.9285,1010.0926,0.0,11.351422
2025-03-24 04:00:00+00:00,6.7785,1010.6889,0.0,11.755254
2025-03-24 05:00:00+00:00,6.7285004,1011.28625,0.0,11.481968
2025-03-24 06:00:00+00:00,6.6285,1011.9831,0.0,11.659777
2025-03-24 07:00:00+00:00,6.6285,1012.9799,0.0,12.849528
2025-03-24 08:00:00+00:00,7.2285004,1013.78436,0.0,14.118243
2025-03-24 09:00:00+00:00,7.9285,1014.3904,0.0,13.1041975
2025-03-24 10:00:00+00:00,9.028501,1015.10065,0.0,11.555102
2025-03-24 11:00:00+00:00,10.4785,1015.3163,0.0,11.043261
2025-03-24 12:00:00+00:00,11.6785,1015.52905,0.0,10.30883
2025-03-24 13:00:00+00:00,10.0785,1016.20905,0.0,8.65873
2025-03-24 14:00:00+00:00,11.4285,1016.1245,0.0,5.414979
2025-03-24 15:00:00+00:00,12.028501,1016.0316,0.0,3.6402748
2025-03-24 16:00:00+00:00,12.278501,1016.13385,0.0,3.438895
2025-03-24 17:00:00+00:00,12.278501,1016.3332,0.0,4.1125174
2025-03-24 18:00:00+00:00,10.8285,1016.61633,0.0,3.693291
2025-03-24 19:00:00+00:00,9.1785,1017.1956,0.0,5.22
2025-03-24 20:00:00+00:00,7.9285,1017.68005,0.0,4.7110505
2025-03-24 21:00:00+00:00,6.8785,1018.06665,0.0,4.2021422
2025-03-24 22:00:00+00:00,6.3285003,1018.35925,0.0,4.7827187
2025-03-24 23:00:00+00:00,6.0285,1018.45544,0.0,5.0911684
2025-03-25 00:00:00+00:00,5.8785,1018.4539,0.0,6.2613096
2025-03-25 01:00:00+00:00,5.3285003,1018.5471,0.0,7.1208143
2025-03-25 02:00:00+00:00,4.9285,1018.44275,0.0,6.9480934
2025-03-25 03:00:00+00:00,4.7285004,1018.1414,0.0,7.4672885
2025-03-25 04:00:00+00:00,4.7285004,1018.0417,0.0,7.3799996
2025-03-25 05:00:00+00:00,4.6285,1018.23987,0.0,6.519877
2025-03-25 06:00:00+00:00,3.5785,1018.2274,0.0,5.1197267
2025-03-25 07:00:00+00:00,5.3285003,1018.5471,0.0,7.040739
2025-03-25 08:00:00+00:00,7.2785,1018.66925,0.0,5.318383
2025-03-25 09:00:00+00:00,9.4785,1019.09314,0.0,5.2200003
2025-03-25 10:00:00+00:00,11.528501,1019.11615,0.0,6.2999997
2025-03-25 11:00:00+00:00,13.1785,1018.93506,0.0,8.461914
2025-03-25 12:00:00+00:00,14.1285,1018.8459,0.0,9.299225
2025-03-25 13:00:00+00:00,13.9785,1019.04376,0.0,13.004922
2025-03-25 14:00:00+00:00,14.1285,1018.8459,0.0,12.616702
2025-03-25 15:00:00+00:00,14.6785,1018.7523,0.0,10.062305
2025-03-25 16:00:00+00:00,14.4785,1018.65027,0.0,8.217153
2025-03-25 17:00:00+00:00,14.2285,1018.8471,0.0,6.279395
2025-03-25 18:00:00+00:00,13.6785,1019.33954,0.0,6.361415
2025-03-25 19:00:00+00:00,13.1785,1020.0317,0.0,10.390226
2025-03-25 20:00:00+00:00,12.4285,1020.5217,0.0,10.272623
2025-03-25 21:00:00+00:00,11.6785,1020.7129,0.0,9.422101
2025-03-25 22:00:00+00:00,10.6285,1021.00037,0.0,9.555271
2025-03-25 23:00:00+00:00,9.3285,1021.185,0.0,6.2613096
2025-03-26 00:00:00+00:00,8.6785,1021.27704,0.0,5.3517847
2025-03-26 01:00:00+00:00,9.6785,1021.88666,0.0,8.854829
2025-03-26 02:00:00+00:00,9.0785,1021.87994,0.0,8.149847
2025-03-26 03:00:00+00:00,8.9285,1021.6787,0.0,6.048107
2025-03-26 04:00:00+00:00,8.6285,1021.6754,0.0,5.004518
2025-03-26 05:00:00+00:00,8.278501,1021.77094,0.0,5.95906
2025-03-26 06:00:00+00:00,8.5785,1022.0736,0.0,3.6402748
2025-03-26 07:00:00+00:00,8.9285,1022.2768,0.0,3.2048087
2025-03-26 08:00:00+00:00,9.7285,1022.58514,0.0,2.5071096
2025-03-26 09:00:00+00:00,10.8785,1022.99664,0.0,1.4058449
2025-03-26 10:00:00+00:00,11.9785,1023.0092,0.0,3.244996
2025-03-26 11:00:00+00:00,13.0785,1022.72235,0.0,5.1197267
2025-03-26 12:00:00+00:00,14.028501,1022.53345,0.0,5.195113
2025-03-26 13:00:00+00:00,14.9785,1022.44403,0.0,3.4152596
2025-03-26 14:00:00+00:00,15.2285,1021.74915,0.0,2.8856194
2025-03-26 15:00:00+00:00,15.4785,1021.25323,0.0,1.9469976
2025-03-26 16:00:00+00:00,15.528501,1020.85504,0.0,1.08
2025-03-26 17:00:00+00:00,15.2285,1020.7522,0.0,1.5484185
2025-03-26 18:00:00+00:00,14.0785,1020.93866,0.0,0.6489992
2025-03-26 19:00:00+00:00,12.4285,1021.11993,0.0,0.9178235
2025-03-26 20:00:00+00:00,11.1285,1021.10547,0.0,8.827344
2025-03-26 21:00:00+00:00,9.5785,1021.0879,0.0,8.92408
2025-03-26 22:00:00+00:00,8.8285,1021.279,0.0,6.6624317
2025-03-26 23:00:00+00:00,8.3285,1021.17346,0.0,6.452441
2025-03-27 00:00:00+00:00,7.7785,1021.0675,0.0,6.3639607
2025-03-27 01:00:00+00:00,6.8785,1020.65845,0.0,4.724786
2025-03-27 02:00:00+00:00,6.3285003,1020.5523,0.0,4.542994
2025-03-27 03:00:00+00:00,5.9785004,1020.3488,0.0,5.991594
2025-03-27 04:00:00+00:00,5.4285,1020.14307,0.0,5.991594
2025-03-27 05:00:00+00:00,4.1285,1019.8289,0.0,4.863332
2025-03-27 06:00:00+00:00,3.5785,1019.7226,0.0,4.6452556
2025-03-27 07:00:00+00:00,5.2785,1019.54333,0.0,6.193674
2025-03-27 08:00:00+00:00,7.1785,1019.7648,0.0,5.1165614
2025-03-27 09:00:00+00:00,9.6285,1019.59326,0.0,9.5196
2025-03-27 10:00:00+00:00,11.0785,1019.2108,0.0,11.132385
2025-03-27 11:00:00+00:00,12.028501,1018.52386,0.0,11.609651
2025-03-27 12:00:00+00:00,13.4785,1017.94165,0.0,11.9466305
2025-03-27 13:00:00+00:00,13.278501,1017.34125,0.0,12.881008
2025-03-27 14:00:00+00:00,13.9285,1016.451,0.0,12.841963
2025-03-27 15:00:00+00:00,14.3285,1015.65796,0.0,12.74954
2025-03-27 16:00:00+00:00,13.9285,1015.155,0.0,13.282243
2025-03-27 17:00:00+00:00,13.3785,1014.6505,0.0,12.236029
2025-03-27 18:00:00+00:00,12.2285,1014.3388,0.0,9.485504
2025-03-27 19:00:00+00:00,10.6785,1014.2219,0.0,8.891343
2025-03-27 20:00:00+00:00,9.8285,1014.013,0.0,9.178235
2025-03-27 21:00:00+00:00,8.9785,1013.60474,0.0,9.957108
2025-03-27 22:00:00+00:00,8.278501,1013.3974,0.0,9.97986
2025-03-27 23:00:00+00:00,7.7785,1012.694,0.0,10.805998
2025-03-28 00:00:00+00:00,7.7785,1011.9962,0.0,11.368535
2025-03-28 01:00:00+00:00,7.7285004,1011.29767,0.0,11.832176
2025-03-28 02:00:00+00:00,7.6785,1010.5996,0.0,12.841963
2025-03-28 03:00:00+00:00,8.028501,1009.50684,0.0,13.00243
2025-03-28 04:00:00+00:00,8.3285,1008.9122,0.0,13.690653
2025-03-28 05:00:00+00:00,9.0785,1008.5221,0.0,14.787414
2025-03-28 06:00:00+00:00,9.6285,1007.92993,0.0,13.833091
2025-03-28 07:00:00+00:00,9.9285,1007.83374,0.0,14.584443
2025-03-28 08:00:00+00:00,10.2285,1007.83685,0.4,15.275627
2025-03-28 09:00:00+00:00,10.528501,1007.94,0.2,15.646544
2025-03-28 10:00:00+00:00,10.1285,1008.2347,0.1,15.5687
2025-03-28 11:00:00+00:00,10.8285,1008.5416,0.0,15.779543
2025-03-28 12:00:00+00:00,12.778501,1008.3637,0.0,16.478603
2025-03-28 13:00:00+00:00,13.8285,1008.47473,0.0,16.90563
2025-03-28 14:00:00+00:00,13.7285,1008.5733,0.0,18.152355
2025-03-28 15:00:00+00:00,13.1785,1008.4675,0.0,17.555307
2025-03-28 16:00:00+00:00,12.7285,1008.7619,0.0,17.373497
2025-03-28 17:00:00+00:00,11.778501,1009.54895,0.0,17.179394
2025-03-28 18:00:00+00:00,10.278501,1010.32965,0.0,14.438198
2025-03-28 19:00:00+00:00,8.9285,1011.31134,0.0,12.431733
2025-03-28 20:00:00+00:00,8.0785,1012.3984,0.0,11.886816
2025-03-28 21:00:00+00:00,7.2785,1013.18665,0.0,11.364259
2025-03-28 22:00:00+00:00,6.5285,1013.8758,0.0,11.1090765
2025-03-28 23:00:00+00:00,5.9785004,1014.7666,0.0,11.4862
2025-03-29 00:00:00+00:00,5.4785004,1015.06,0.0,11.334285
2025-03-29 01:00:00+00:00,5.0285,1015.55316,0.0,10.9859
2025-03-29 02:00:00+00:00,4.4785004,1015.9453,0.0,10.83893
2025-03-29 03:00:00+00:00,4.0785003,1016.6386,0.0,11.238113
2025-03-29 04:00:00+00:00,3.7285,1017.1329,0.0,9.582358
2025-03-29 05:00:00+00:00,3.3785,1017.6271,0.0,8.311245
2025-03-29 06:00:00+00:00,3.0785,1018.3213,0.0,7.6642804
2025-03-29 07:00:00+00:00,4.0785003,1019.0309,0.0,7.040739
2025-03-29 08:00:00+00:00,5.9285,1019.7501,0.0,5.5216303
2025-03-29 09:00:00+00:00,7.8285003,1020.17096,0.0,6.5693827
2025-03-29 10:00:00+00:00,9.528501,1020.2901,0.0,6.698806
2025-03-29 11:00:00+00:00,10.778501,1020.0051,0.0,6.444905
2025-03-29 12:00:00+00:00,11.8785,1019.91754,0.0,9.585739
2025-03-29 13:00:00+00:00,12.8785,1019.52997,0.0,13.036026
2025-03-29 14:00:00+00:00,13.528501,1018.9388,0.0,17.068707
2025-03-29 15:00:00+00:00,13.278501,1018.13873,0.0,17.629894
2025-03-29 16:00:00+00:00,13.1285,1017.73846,0.0,17.068707
2025-03-29 17:00:00+00:00,12.278501,1017.23047,0.0,16.909464
2025-03-29 18:00:00+00:00,10.8785,1016.9157,0.0,15.631007
2025-03-29 19:00:00+00:00,9.9785,1016.80615,0.0,15.934829
2025-03-29 20:00:00+00:00,9.4285,1016.6004,0.0,16.928614
2025-03-29 21:00:00+00:00,9.4285,1015.8029,0.0,17.692268
2025-03-29 22:00:00+00:00,9.5785,1015.4057,0.0,16.055355
2025-03-29 23:00:00+00:00,10.028501,1014.71313,0.0,15.856354
2025-03-30 00:00:00+00:00,10.3285,1014.41754,0.0,15.83693
2025-03-30 01:00:00+00:00,10.5785,1014.22095,0.0,16.478603
2025-03-30 02:00:00+00:00,10.9785,1014.026,0.0,15.3264475
2025-03-30 03:00:00+00:00,11.2285,1014.02893,0.0,15.351793
2025-03-30 04:00:00+00:00,10.9785,1014.1257,0.0,14.634343
2025-03-30 05:00:00+00:00,10.528501,1014.7188,0.0,14.861722
2025-03-30 06:00:00+00:00,9.5785,1015.306,0.0,14.192631
2025-03-30 07:00:00+00:00,9.528501,1015.9039,0.0,13.905509
2025-03-30 08:00:00+00:00,10.3285,1016.61066,0.0,14.734735
2025-03-30 09:00:00+00:00,11.3785,1017.0211,0.0,21.139847
2025-03-30 10:00:00+00:00,12.278501,1017.42975,0.0,18.864824
2025-03-30 11:00:00+00:00,13.3785,1018.1397,0.0,19.219584
2025-03-30 12:00:00+00:00,14.0785,1018.34674,0.0,19.477463
2025-03-30 13:00:00+00:00,15.5785,1018.5628,0.0,18.648035
2025-03-30 14:00:00+00:00,15.6285,1018.76245,0.0,18.522516
2025-03-30 15:00:00+00:00,15.6785,1018.86285,0.0,18.079027
2025-03-30 16:00:00+00:00,15.3285,1019.2578,0.0,18.080818
2025-03-30 17:00:00+00:00,14.3785,1020.045,0.0,16.825909
2025-03-30 18:00:00+00:00,13.1285,1020.7291,0.0,14.49531
2025-03-30 19:00:00+00:00,11.4785,1021.70746,0.0,13.337016
2025-03-30 20:00:00+00:00,10.278501,1022.3918,0.0,12.011544
2025-03-30 21:00:00+00:00,9.278501,1022.6797,0.0,11.48761
2025-03-30 22:00:00+00:00,8.4285,1023.2682,0.0,10.436895
2025-03-30 23:00:00+00:00,7.7285004,1023.9575,0.0,9.505977
2025-03-31 00:00:00+00:00,7.2785,1024.2515,0.0,9.781473
2025-03-31 01:00:00+00:00,7.1785,1024.2505,0.0,8.131936
2025-03-31 02:00:00+00:00,6.3285003,1024.3402,0.0,4.7657523
2025-03-31 03:00:00+00:00,5.6785,1024.4323,0.0,1.4512063
2025-03-31 04:00:00+00:00,4.9285,1024.5233,0.0,2.3469129
2025-03-31 05:00:00+00:00,4.4285,1024.6172,0.0,3.3043609
2025-03-31 06:00:00+00:00,4.1285,1024.9126,0.0,3.6179552
2025-03-31 07:00:00+00:00,5.7285004,1025.5294,0.0,4.5
2025-03-31 08:00:00+00:00,8.1285,1026.0559,0.0,2.3469129
2025-03-31 09:00:00+00:00,10.4285,1026.4805,0.0,3.8773184
2025-03-31 10:00:00+00:00,12.0785,1026.4991,0.0,4.896529
2025-03-31 11:00:00+00:00,13.528501,1026.2163,0.0,3.7585104
2025-03-31 12:00:00+00:00,14.6285,1025.9294,0.0,4.6800003
2025-03-31 13:00:00+00:00,16.078499,1025.7461,0.0,5.402999
2025-03-31 14:00:00+00:00,16.6285,1025.3531,0.0,5.8104043
2025-03-31 15:00:00+00:00,16.6285,1024.8547,0.0,6.3231
2025-03-31 16:00:00+00:00,16.3785,1024.553,0.0,7.415038
2025-03-31 17:00:00+00:00,15.8285,1024.6467,0.0,8.083983
2025-03-31 18:00:00+00:00,14.4785,1024.9308,0.0,9.016185
2025-03-31 19:00:00+00:00,12.3285,1025.2062,0.0,10.99769
2025-03-31 20:00:00+00:00,10.8285,1025.5883,0.0,10.7714615
2025-03-31 21:00:00+00:00,9.4285,1025.6719,0.0,12.0720825
2025-03-31 22:00:00+00:00,8.278501,1025.5591,0.0,10.6261
2025-03-31 23:00:00+00:00,7.4785004,1025.3506,0.0,10.2742
2025-04-01 00:00:00+00:00,6.7785,1025.2427,0.0,9.734988
2025-04-01 01:00:00+00:00,6.2285004,1024.7378,0.0,10.299397
2025-04-01 02:00:00+00:00,5.7785,1024.3339,0.0,9.9408245
2025-04-01 03:00:00+00:00,5.3785,1023.8306,0.0,9.354806
2025-04-01 04:00:00+00:00,5.1285,1023.62836,0.0,9.867218
2025-04-01 05:00:00+00:00,4.9785004,1023.42737,0.0,10.483357
2025-04-01 06:00:00+00:00,5.0285,1023.5278,0.0,11.27553
2025-04-01 07:00:00+00:00,6.0785003,1023.839,0.0,10.587917
2025-04-01 08:00:00+00:00,7.7785,1023.759,0.0,11.91948
2025-04-01 09:00:00+00:00,9.6785,1023.7807,0.0,13.110376
2025-04-01 10:00:00+00:00,11.3285,1023.50024,0.0,15.3095255
2025-04-01 11:00:00+00:00,12.4285,1023.0139,0.0,16.203999
2025-04-01 12:00:00+00:00,13.2285,1022.72394,0.0,16.774803
2025-04-01 13:00:00+00:00,14.4785,1022.03973,0.0,18.080818
2025-04-01 14:00:00+00:00,14.278501,1021.2401,0.0,19.296133
2025-04-01 15:00:00+00:00,13.8785,1020.4384,0.0,18.675812
2025-04-01 16:00:00+00:00,13.0785,1020.1304,0.0,19.73854
2025-04-01 17:00:00+00:00,11.9285,1020.41656,0.0,19.80409
2025-04-01 18:00:00+00:00,10.778501,1020.6032,0.0,17.90344
2025-04-01 19:00:00+00:00,9.6785,1020.98944,0.0,16.640022
2025-04-01 20:00:00+00:00,9.028501,1021.1815,0.0,15.596767
2025-04-01 21:00:00+00:00,8.5785,1021.0767,0.0,15.611304
2025-04-01 22:00:00+00:00,8.3285,1021.17346,0.0,14.206323
2025-04-01 23:00:00+00:00,8.1285,1021.1713,0.0,13.504799
2025-04-02 00:00:00+00:00,8.1285,1021.27094,0.0,13.036026
2025-04-02 01:00:00+00:00,8.1285,1020.4735,0.0,13.238261
2025-04-02 02:00:00+00:00,7.7285004,1020.1696,0.0,12.864649
2025-04-02 03:00:00+00:00,7.4285,1020.0667,0.0,12.976239
2025-04-02 04:00:00+00:00,7.1785,1019.86444,0.0,13.121493
2025-04-02 05:00:00+00:00,6.8285003,1019.8603,0.0,14.138882
2025-04-02 06:00:00+00:00,6.8285003,1020.1594,0.0,15.1884165
2025-04-02 07:00:00+00:00,7.8285003,1019.97156,0.0,15.2501545
2025-04-02 08:00:00+00:00,9.3785,1020.0888,0.0,14.386494
2025-04-02 09:00:00+00:00,11.1785,1019.9099,0.0,17.782688
2025-04-02 10:00:00+00:00,12.5785,1019.62646,0.0,19.340576
2025-04-02 11:00:00+00:00,13.6785,1019.23987,0.0,21.068459
2025-04-02 12:00:00+00:00,14.278501,1018.7478,0.0,22.199188
2025-04-02 13:00:00+00:00,16.1785,1017.5722,0.0,22.430773
2025-04-02 14:00:00+00:00,16.3785,1016.8766,0.0,24.20314
2025-04-02 15:00:00+00:00,16.078499,1016.1755,0.0,24.654743
2025-04-02 16:00:00+00:00,15.4785,1015.9694,0.0,22.832344
2025-04-02 17:00:00+00:00,14.4285,1016.35675,0.0,20.778112
2025-04-02 18:00:00+00:00,13.0785,1016.54156,0.0,18.116623
2025-04-02 19:00:00+00:00,11.8785,1016.6278,0.0,17.548845
2025-04-02 20:00:00+00:00,11.1285,1017.01825,0.0,17.238699
2025-04-02 21:00:00+00:00,10.6285,1017.01294,0.0,16.391863
2025-04-02 22:00:00+00:00,10.3285,1017.1091,0.0,17.194475
2025-04-02 23:00:00+00:00,10.3285,1016.90967,0.0,17.311846
2025-04-03 00:00:00+00:00,10.3285,1016.81006,0.0,17.22742
2025-04-03 01:00:00+00:00,9.6285,1016.204,0.0,15.472672
2025-04-03 02:00:00+00:00,9.4285,1016.00226,0.0,15.216123
2025-04-03 03:00:00+00:00,9.2285,1015.70105,0.0,14.48972
2025-04-03 04:00:00+00:00,8.9285,1015.49817,0.0,13.926464
2025-04-03 05:00:00+00:00,8.6285,1015.6943,0.0,13.237039
2025-04-03 06:00:00+00:00,8.528501,1016.0918,0.0,13.504799
2025-04-03 07:00:00+00:00,9.7285,1016.3048,0.0,14.178928
2025-04-03 08:00:00+00:00,11.4285,1016.4236,0.0,13.605189
2025-04-03 09:00:00+00:00,13.278501,1016.6434,0.0,14.178928
2025-04-03 10:00:00+00:00,14.9785,1016.5622,0.0,14.535487
2025-04-03 11:00:00+00:00,16.478498,1016.2794,0.0,15.427586
2025-04-03 12:00:00+00:00,17.6285,1016.2919,0.0,15.856356
2025-04-03 13:00:00+00:00,19.1285,1015.4104,0.0,18.287504
2025-04-03 14:00:00+00:00,19.3785,1015.2137,0.0,17.11515
2025-04-03 15:00:00+00:00,19.228498,1014.9129,0.0,17.460928
2025-04-03 16:00:00+00:00,18.328499,1015.20245,0.0,17.534992
2025-04-03 17:00:00+00:00,17.0285,1015.5876,0.0,15.856356
2025-04-03 18:00:00+00:00,15.8785,1016.17334,0.0,12.108261
2025-04-03 19:00:00+00:00,14.8285,1016.36127,0.0,13.110376
2025-04-03 20:00:00+00:00,13.8785,1016.65015,0.4,10.8955765
2025-04-03 21:00:00+00:00,13.0785,1016.74097,0.5,11.090103
2025-04-03 22:00:00+00:00,12.7285,1016.9364,0.0,9.979859
2025-04-03 23:00:00+00:00,12.3785,1016.93256,0.0,8.649369
2025-04-04 00:00:00+00:00,11.8285,1017.12585,0.0,6.5520988
2025-04-04 01:00:00+00:00,11.0785,1016.5192,0.0,9.335737
2025-04-04 02:00:00+00:00,10.6285,1016.3151,0.0,8.936778
2025-04-04 03:00:00+00:00,10.6285,1016.41473,0.0,9.939196
2025-04-04 04:00:00+00:00,10.4285,1016.11304,0.0,10.337078
2025-04-04 05:00:00+00:00,10.278501,1016.1115,0.0,10.837435
2025-04-04 06:00:00+00:00,10.278501,1016.31085,0.0,10.805998
2025-04-04 07:00:00+00:00,10.8285,1016.41693,0.0,10.962281
2025-04-04 08:00:00+00:00,11.6285,1016.62524,0.0,9.144637
2025-04-04 09:00:00+00:00,13.8785,1016.84955,0.0,10.383987
2025-04-04 10:00:00+00:00,16.5285,1016.6788,0.0,12.081473
2025-04-04 11:00:00+00:00,18.6285,1016.20264,0.0,14.138882
2025-04-04 12:00:00+00:00,19.9285,1015.71783,0.0,15.999762
2025-04-04 13:00:00+00:00,21.978498,1015.04126,0.0,18.448023
2025-04-04 14:00:00+00:00,22.078499,1014.544,0.0,17.571909
2025-04-04 15:00:00+00:00,21.728498,1014.04175,0.0,17.594023
2025-04-04 16:00:00+00:00,20.8785,1013.8335,0.0,17.816362
2025-04-04 17:00:00+00:00,19.6785,1014.3196,0.0,16.712881
2025-04-04 18:00:00+00:00,18.0285,1014.40173,0.0,15.459054
2025-04-04 19:00:00+00:00,16.4285,1015.18207,0.0,15.717823
2025-04-04 20:00:00+00:00,14.6785,1015.4624,0.0,15.12964
2025-04-04 21:00:00+00:00,13.1785,1015.64526,0.0,15.210799
2025-04-04 22:00:00+00:00,11.778501,1015.929,0.0,16.554129
2025-04-04 23:00:00+00:00,10.4785,1016.2135,0.0,16.802786
2025-04-05 00:00:00+00:00,9.4785,1016.4016,0.0,16.29174
2025-04-05 01:00:00+00:00,8.6285,1016.392,0.0,17.441433
2025-04-05 02:00:00+00:00,8.1785,1016.2873,0.0,17.437717
