date,temperature_2m,precipitation,surface_pressure,wind_gusts_10m,wind_speed_10m
2025-02-21 12:00:00+00:00,14.0785,0.0,1005.08777,54.719997,22.575474
2025-02-21 13:00:00+00:00,14.1285,0.7,1004.49036,58.679996,25.563803
2025-02-21 14:00:00+00:00,13.778501,0.1,1003.58936,53.639996,22.32653
2025-02-21 15:00:00+00:00,14.028501,0.1,1003.49243,47.16,20.518421
2025-02-21 16:00:00+00:00,13.278501,0.4,1003.48425,44.28,22.137074
2025-02-21 17:00:00+00:00,12.6785,0.9,1003.67706,46.44,24.713152
2025-02-21 18:00:00+00:00,11.9285,0.8,1004.267,47.88,22.427162
2025-02-21 19:00:00+00:00,11.4785,0.7,1004.76044,42.48,19.60761
2025-02-21 20:00:00+00:00,10.9785,0.5,1004.85474,37.079998,17.106628
2025-02-21 21:00:00+00:00,10.8285,0.6,1005.1522,31.68,15.410774
2025-02-21 22:00:00+00:00,10.7285,0.7,1005.151,28.8,13.737904
2025-02-21 23:00:00+00:00,10.4285,1.3,1004.8484,25.56,12.431734
2025-02-22 00:00:00+00:00,10.1785,1.1,1004.44714,23.4,11.901798
2025-02-22 01:00:00+00:00,10.3285,1.3,1004.24945,20.880001,11.588701
2025-02-22 02:00:00+00:00,10.028501,0.7,1004.1463,20.880001,9.6932955
2025-02-22 03:00:00+00:00,9.778501,0.3,1003.9443,17.64,8.083983
2025-02-22 04:00:00+00:00,9.4785,0.1,1004.3396,14.759999,8.067936
2025-02-22 05:00:00+00:00,9.028501,0.1,1004.833,14.4,6.341009
2025-02-22 06:00:00+00:00,8.6285,0.2,1005.327,11.159999,5.728979
2025-02-22 07:00:00+00:00,8.278501,0.1,1005.921,10.799999,5.994297
2025-02-22 08:00:00+00:00,8.4785,0.0,1006.7207,11.879999,7.0934615
2025-02-22 09:00:00+00:00,9.6285,0.0,1007.7306,19.44,9.580668
2025-02-22 10:00:00+00:00,10.0785,0.0,1008.2341,21.96,10.088033
2025-02-22 11:00:00+00:00,10.6785,0.0,1009.03815,25.919998,12.251905
2025-02-22 12:00:00+00:00,11.8285,0.0,1009.74896,28.44,12.371645
2025-02-22 13:00:00+00:00,12.7285,0.0,1010.5563,28.8,12.849528
2025-02-22 14:00:00+00:00,13.028501,0.0,1011.2574,30.960001,13.948548
2025-02-22 15:00:00+00:00,12.9785,0.0,1011.7551,30.960001,12.768586
2025-02-22 16:00:00+00:00,12.5785,0.0,1012.5485,27.359999,11.594292
2025-02-22 17:00:00+00:00,11.528501,0.0,1013.6333,25.199999,12.232057
2025-02-22 18:00:00+00:00,9.9785,0.0,1014.81244,25.199999,11.525623
2025-02-22 19:00:00+00:00,9.0785,0.0,1015.8988,22.68,11.132385
2025-02-22 20:00:00+00:00,8.278501,0.0,1016.88635,21.599998,9.252069
2025-02-22 21:00:00+00:00,7.5285,0.0,1017.6753,17.64,7.5363917
2025-02-22 22:00:00+00:00,6.8285003,0.0,1018.06604,13.679999,6.854195
2025-02-22 23:00:00+00:00,6.3785,0.0,1018.7587,12.959999,7.256032
2025-02-23 00:00:00+00:00,5.9785004,0.0,1019.2523,13.679999,7.587806
2025-02-23 01:00:00+00:00,5.9285,0.0,1019.7501,16.56,8.790563
2025-02-23 02:00:00+00:00,5.9785004,0.0,1020.04974,17.64,9.793058
2025-02-23 03:00:00+00:00,6.2785,0.0,1020.153,19.8,10.829959
2025-02-23 04:00:00+00:00,7.3285003,0.0,1019.6667,23.039999,12.358542
2025-02-23 05:00:00+00:00,7.8285003,0.0,1019.3734,26.28,13.797913
2025-02-23 06:00:00+00:00,7.7785,0.0,1018.7747,28.8,14.944336
2025-02-23 07:00:00+00:00,7.0785003,0.0,1018.66705,29.519999,15.5843
2025-02-23 08:00:00+00:00,7.4285,0.0,1019.4686,32.760002,17.262177
2025-02-23 09:00:00+00:00,8.5785,0.0,1018.8836,37.8,19.06301
2025-02-23 10:00:00+00:00,9.5785,0.0,1018.19696,39.96,20.865253
2025-02-23 11:00:00+00:00,10.1285,0.0,1017.9043,48.239998,23.233253
2025-02-23 12:00:00+00:00,10.3785,0.0,1017.01,55.44,25.100157
2025-02-23 13:00:00+00:00,10.7285,0.0,1016.8145,63.72,25.900616
2025-02-23 14:00:00+00:00,11.028501,0.0,1015.8211,61.920002,30.338943
2025-02-23 15:00:00+00:00,10.8785,0.0,1014.922,65.159996,26.416494
2025-02-23 16:00:00+00:00,10.5785,0.1,1014.4203,56.88,26.025412
2025-02-23 17:00:00+00:00,10.2285,0.4,1013.6187,55.079998,27.156147
2025-02-23 18:00:00+00:00,9.8285,0.4,1013.61426,57.239998,28.119204
2025-02-23 19:00:00+00:00,9.8785,0.2,1013.3158,58.679996,28.260574
2025-02-23 20:00:00+00:00,9.8285,0.1,1012.8168,58.679996,26.06584
2025-02-23 21:00:00+00:00,9.8285,0.2,1011.91956,57.6,27.504095
2025-02-23 22:00:00+00:00,9.8285,0.3,1011.3215,56.88,25.664364
2025-02-23 23:00:00+00:00,9.6285,1.0,1011.02026,52.92,23.34802
2025-02-24 00:00:00+00:00,9.8285,0.9,1010.0256,47.519997,23.73271
2025-02-24 01:00:00+00:00,9.9285,0.9,1009.6281,50.039997,22.034382
2025-02-24 02:00:00+00:00,10.3285,1.5,1008.9347,42.839996,22.528782
2025-02-24 03:00:00+00:00,10.4285,2.3,1008.13806,45.719997,23.358425
2025-02-24 04:00:00+00:00,10.3785,2.6,1007.34033,44.639996,20.850496
2025-02-24 05:00:00+00:00,10.2285,1.7,1006.6406,39.6,17.986494
2025-02-24 06:00:00+00:00,10.1785,0.9,1006.1418,33.839996,15.91041
2025-02-24 07:00:00+00:00,10.028501,1.3,1006.23975,29.16,13.0806875
2025-02-24 08:00:00+00:00,9.9785,1.1,1006.83746,25.919998,14.021525
2025-02-24 09:00:00+00:00,9.7285,0.6,1006.8346,26.28,14.438198
2025-02-24 10:00:00+00:00,10.4785,0.1,1007.1419,32.760002,16.641972
2025-02-24 11:00:00+00:00,10.1785,1.0,1007.5375,33.12,16.951565
2025-02-24 12:00:00+00:00,11.4785,0.1,1007.5517,38.16,15.530151
2025-02-24 13:00:00+00:00,12.3785,0.1,1008.15985,47.519997,19.293615
2025-02-24 14:00:00+00:00,11.778501,0.2,1007.9539,48.239998,16.323528
2025-02-24 15:00:00+00:00,12.4285,0.1,1008.3596,38.88,18.29459
2025-02-24 16:00:00+00:00,11.9785,0.0,1008.654,38.519997,14.256409
2025-02-24 17:00:00+00:00,10.9285,0.0,1008.742,30.239998,12.7279215
2025-02-24 18:00:00+00:00,9.6785,0.0,1009.3262,25.919998,11.032987
2025-02-24 19:00:00+00:00,8.6285,0.0,1009.7132,21.96,8.39078
2025-02-24 20:00:00+00:00,7.8785,0.0,1009.8043,20.16,10.636766
2025-02-24 21:00:00+00:00,7.4785004,0.0,1009.89954,20.519999,10.717182
2025-02-24 22:00:00+00:00,7.1285,0.0,1009.9952,21.96,11.276968
2025-02-24 23:00:00+00:00,7.0785003,0.0,1009.5958,21.96,10.062305
2025-02-25 00:00:00+00:00,7.0285,0.0,1009.2961,19.44,10.134495
2025-02-25 01:00:00+00:00,7.8285003,0.0,1009.2056,23.039999,11.51578
2025-02-25 02:00:00+00:00,7.9785004,0.0,1009.0078,22.68,10.583326
2025-02-25 03:00:00+00:00,7.7785,0.3,1008.8063,21.96,9.984729
2025-02-25 04:00:00+00:00,7.3285003,0.7,1008.5021,19.08,6.5223618
2025-02-25 05:00:00+00:00,7.1285,0.3,1008.20087,11.5199995,5.6002855
2025-02-25 06:00:00+00:00,6.9285,0.1,1008.1986,10.08,4.3498964
2025-02-25 07:00:00+00:00,6.7285004,0.0,1008.3954,9.36,5.3305535
2025-02-25 08:00:00+00:00,6.8785,0.0,1008.9955,11.5199995,6.7853074
2025-02-25 09:00:00+00:00,7.4785004,0.0,1009.7002,14.4,7.2359104
2025-02-25 10:00:00+00:00,8.3285,0.0,1010.1084,19.8,9.565437
2025-02-25 11:00:00+00:00,9.6785,0.0,1010.32306,27.0,11.53265
2025-02-25 12:00:00+00:00,10.3785,0.0,1010.33093,28.44,11.7
2025-02-25 13:00:00+00:00,10.1285,0.0,1010.72687,28.44,12.081473
2025-02-25 14:00:00+00:00,10.528501,0.0,1010.83093,28.44,11.440979
2025-02-25 15:00:00+00:00,10.3785,0.0,1010.9291,27.0,11.996699
2025-02-25 16:00:00+00:00,10.0785,0.0,1011.12494,27.0,10.874741
2025-02-25 17:00:00+00:00,9.028501,0.0,1011.41223,23.039999,8.035746
2025-02-25 18:00:00+00:00,7.3785,0.0,1012.09143,16.199999,7.562142
2025-02-25 19:00:00+00:00,6.5785003,0.0,1012.6803,16.56,8.821836
2025-02-25 20:00:00+00:00,5.8785,0.0,1013.2704,17.28,9.0645685
2025-02-25 21:00:00+00:00,5.2285004,0.0,1013.8609,19.08,9.9408245
2025-02-25 22:00:00+00:00,4.8785,0.0,1014.35516,21.24,10.805999
2025-02-25 23:00:00+00:00,4.4785004,0.0,1014.4501,20.880001,9.826088
2025-02-26 00:00:00+00:00,4.0785003,0.0,1014.3459,18.72,9.449572
2025-02-26 01:00:00+00:00,3.8285,0.0,1014.6421,17.64,9.526405
2025-02-26 02:00:00+00:00,3.6785,0.0,1014.7399,20.519999,10.234705
2025-02-26 03:00:00+00:00,3.3285,0.0,1014.1377,19.44,8.748075
2025-02-26 04:00:00+00:00,3.0785,0.0,1013.2377,16.56,6.792466
2025-02-26 05:00:00+00:00,2.8785,0.0,1013.2351,16.199999,8.55142
2025-02-26 06:00:00+00:00,2.9285,0.0,1012.5381,16.919998,8.649369
2025-02-26 07:00:00+00:00,3.2784998,0.0,1011.6451,18.72,9.906544
2025-02-26 08:00:00+00:00,4.6285,0.0,1010.86346,23.039999,12.081472
2025-02-26 09:00:00+00:00,6.0785003,1.6,1010.18256,29.16,14.535487
2025-02-26 10:00:00+00:00,6.7285004,2.1,1008.9935,35.64,19.80409
2025-02-26 11:00:00+00:00,7.1285,2.4,1008.20087,51.839996,26.853802
2025-02-26 12:00:00+00:00,6.9785004,2.5,1007.50116,51.48,24.085722
2025-02-26 13:00:00+00:00,6.4785004,0.3,1007.69495,40.68,11.9140415
2025-02-26 14:00:00+00:00,7.4285,0.2,1007.40686,29.88,14.414617
2025-02-26 15:00:00+00:00,7.5785003,0.1,1006.91,30.599998,8.3520775
2025-02-26 16:00:00+00:00,6.7785,0.5,1007.2,36.719997,18.627172
2025-02-26 17:00:00+00:00,6.6285,0.0,1007.298,35.64,11.252519
2025-02-26 18:00:00+00:00,5.7785,0.0,1007.5873,22.319998,11.631956
2025-02-26 19:00:00+00:00,5.2285004,0.0,1008.1791,25.56,13.210087
2025-02-26 20:00:00+00:00,4.6785,0.0,1008.67114,27.359999,13.979871
2025-02-26 21:00:00+00:00,4.3785,0.0,1009.4651,27.72,13.060857
2025-02-26 22:00:00+00:00,3.9285,0.0,1009.95807,25.56,11.9317045
2025-02-26 23:00:00+00:00,3.5284998,0.0,1009.8537,23.039999,11.734564
2025-02-27 00:00:00+00:00,3.3785,0.0,1009.7524,25.56,13.00243
2025-02-27 01:00:00+00:00,4.1285,0.0,1010.16,27.0,13.036026
2025-02-27 02:00:00+00:00,4.0785003,0.0,1010.25903,26.28,12.074766
2025-02-27 03:00:00+00:00,3.8785,0.0,1010.3562,24.48,11.409785
2025-02-27 04:00:00+00:00,3.6285,0.0,1011.15076,25.919998,13.049689
2025-02-27 05:00:00+00:00,3.5284998,0.0,1012.0467,27.72,13.581354
2025-02-27 06:00:00+00:00,3.3285,0.0,1012.8418,27.359999,13.15971
2025-02-27 07:00:00+00:00,2.9285,0.0,1013.6346,25.919998,12.145665
2025-02-27 08:00:00+00:00,3.3785,0.0,1014.7363,25.199999,12.538134
2025-02-27 09:00:00+00:00,4.6285,0.0,1015.6482,30.599998,12.284918
2025-02-27 10:00:00+00:00,5.9785004,0.0,1016.56085,38.88,17.922432
2025-02-27 11:00:00+00:00,7.0285,0.0,1017.1711,39.96,18.152353
2025-02-27 12:00:00+00:00,7.7785,0.0,1017.5785,40.32,18.287502
2025-02-27 13:00:00+00:00,8.8785,0.0,1017.89026,40.32,17.396793
2025-02-27 14:00:00+00:00,9.4285,0.0,1017.99603,38.88,17.10284
2025-02-27 15:00:00+00:00,9.4785,0.0,1018.49506,37.8,16.189997
2025-02-27 16:00:00+00:00,9.0785,0.0,1018.98914,35.28,13.243156
2025-02-27 17:00:00+00:00,8.028501,0.0,1019.3756,27.72,10.404249
2025-02-27 18:00:00+00:00,6.2785,0.0,1020.2526,20.880001,8.790563
2025-02-27 19:00:00+00:00,5.4785004,0.0,1021.04095,18.72,9.97986
2025-02-27 20:00:00+00:00,5.0285,0.0,1021.73346,19.8,10.315115
2025-02-27 21:00:00+00:00,4.5785003,0.0,1022.2265,19.8,9.194106
2025-02-27 22:00:00+00:00,3.8785,0.0,1022.81616,17.28,8.217153
2025-02-27 23:00:00+00:00,3.2285,0.0,1023.40656,15.4800005,6.8541956
2025-02-28 00:00:00+00:00,2.4785,0.0,1023.896,12.959999,5.9617786
2025-02-28 01:00:00+00:00,1.9784999,0.0,1024.4883,10.799999,5.3999996
2025-02-28 02:00:00+00:00,1.4284999,0.0,1024.5813,10.440001,5.257109
2025-02-28 03:00:00+00:00,1.1285,0.0,1024.478,10.440001,5.48631
2025-02-28 04:00:00+00:00,0.6785,0.0,1024.4725,10.440001,5.0432134
2025-02-28 05:00:00+00:00,0.37849998,0.0,1024.6683,9.72,5.2478566
2025-02-28 06:00:00+00:00,0.4785,0.0,1024.8687,11.5199995,6.050785
2025-02-28 07:00:00+00:00,0.22850001,0.0,1025.2644,12.24,5.414979
2025-02-28 08:00:00+00:00,1.5285001,0.0,1025.5792,9.72,4.952453
2025-02-28 09:00:00+00:00,3.1785,0.0,1026.1969,9.36,1.6299692
2025-02-28 10:00:00+00:00,5.1285,0.0,1026.5192,9.0,0.9693296
2025-02-28 11:00:00+00:00,6.7285004,0.0,1026.5378,11.5199995,1.8
2025-02-28 12:00:00+00:00,8.028501,0.0,1026.0546,12.599999,2.8116899
2025-02-28 13:00:00+00:00,8.7285,0.0,1026.3616,16.56,5.509882
2025-02-28 14:00:00+00:00,9.1785,0.0,1025.9679,17.64,6.384293
2025-02-28 15:00:00+00:00,9.1285,0.0,1025.768,17.64,6.7469993
2025-02-28 16:00:00+00:00,8.778501,0.0,1025.8639,16.919998,6.299999
2025-02-28 17:00:00+00:00,7.7285004,0.0,1025.9512,14.4,3.5455887
2025-02-28 18:00:00+00:00,5.8785,0.0,1026.3287,7.2,4.5891175
2025-02-28 19:00:00+00:00,5.1285,0.0,1026.8181,10.799999,5.896202
2025-02-28 20:00:00+00:00,4.4785004,0.0,1027.0099,12.24,6.59154
2025-02-28 21:00:00+00:00,3.6785,0.0,1027.2,12.24,5.8603754
2025-02-28 22:00:00+00:00,3.0785,0.0,1027.6912,10.799999,5.402999
2025-02-28 23:00:00+00:00,2.3285,0.0,1027.8815,10.440001,4.9785542
2025-03-01 00:00:00+00:00,1.8285,0.0,1028.1743,9.0,4.6277857
2025-03-01 01:00:00+00:00,1.1285,0.0,1028.5648,8.28,4.2366967
2025-03-01 02:00:00+00:00,0.97849995,0.0,1028.5629,7.2,2.5772076
2025-03-01 03:00:00+00:00,0.5785,0.0,1028.7572,5.04,2.19718
2025-03-01 04:00:00+00:00,0.0785,0.0,1028.7511,5.3999996,3.06
2025-03-01 05:00:00+00:00,-0.1215,0.0,1029.1477,6.12,1.7727944
2025-03-01 06:00:00+00:00,-0.4715,0.0,1029.4423,5.7599998,2.8174455
2025-03-01 07:00:00+00:00,-0.5715,0.0,1030.2382,5.3999996,2.5772076
2025-03-01 08:00:00+00:00,0.7285,0.0,1031.2511,8.28,3.6
2025-03-01 09:00:00+00:00,2.4285,0.0,1031.8699,8.64,2.1068459
2025-03-01 10:00:00+00:00,4.2785,0.0,1031.9917,10.440001,2.1068459
2025-03-01 11:00:00+00:00,6.2785,0.0,1032.0153,13.32,3.189608
2025-03-01 12:00:00+00:00,7.7285004,0.0,1031.8326,17.28,5.414979
2025-03-01 13:00:00+00:00,8.1285,0.0,1031.8375,14.04,3.5455887
2025-03-01 14:00:00+00:00,8.6785,0.0,1031.5447,15.84,5.00128
2025-03-01 15:00:00+00:00,8.8285,0.0,1031.3472,15.84,4.913044
2025-03-01 16:00:00+00:00,8.6285,0.0,1031.3448,14.4,4.8433046
2025-03-01 17:00:00+00:00,7.3785,0.0,1031.6295,11.5199995,2.7416782
2025-03-01 18:00:00+00:00,5.3785,0.0,1032.1042,7.5599995,4.6730714
2025-03-01 19:00:00+00:00,4.3285003,0.0,1032.2913,8.64,5.09435
2025-03-01 20:00:00+00:00,3.2285,0.0,1032.6768,8.64,4.846648
2025-03-01 21:00:00+00:00,2.4785,0.0,1032.9668,8.64,3.8856654
2025-03-01 22:00:00+00:00,2.2285,0.0,1033.3624,6.8399997,1.8089776
2025-03-01 23:00:00+00:00,1.8785,0.0,1033.2587,3.6,1.2727921
2025-03-02 00:00:00+00:00,1.2785001,0.0,1033.2515,2.8799999,1.2074767
2025-03-02 01:00:00+00:00,1.2785001,0.0,1033.1519,2.52,0.56920993
2025-03-02 02:00:00+00:00,0.97849995,0.0,1033.148,3.2399998,1.3104197
2025-03-02 03:00:00+00:00,0.3285,0.0,1032.7415,3.6,1.0495713
2025-03-02 04:00:00+00:00,-0.3215,0.0,1032.534,4.32,2.36753
2025-03-02 05:00:00+00:00,-0.6215,0.0,1032.7299,6.12,2.2768397
2025-03-02 06:00:00+00:00,-0.9215,0.0,1032.5266,5.3999996,2.9024127
2025-03-02 07:00:00+00:00,-1.1215,0.0,1032.7233,6.12,2.7238941
2025-03-02 08:00:00+00:00,0.1285,0.0,1033.038,9.0,3.3092597
2025-03-02 09:00:00+00:00,0.97849995,0.0,1032.9486,10.08,2.2553935
2025-03-02 10:00:00+00:00,2.4285,0.0,1032.767,11.879999,2.9522195
2025-03-02 11:00:00+00:00,4.7285004,0.0,1032.5952,13.679999,2.5959969
2025-03-02 12:00:00+00:00,6.4285,0.0,1032.0172,17.28,5.0432134
2025-03-02 13:00:00+00:00,7.9285,0.0,1031.3368,13.679999,2.1674871
2025-03-02 14:00:00+00:00,8.3785,0.0,1030.5447,12.24,1.0948973
2025-03-02 15:00:00+00:00,8.528501,0.0,1029.8484,10.08,0.76367533
2025-03-02 16:00:00+00:00,8.278501,0.0,1029.347,8.28,1.0182338
2025-03-02 17:00:00+00:00,7.3785,0.0,1029.0377,6.12,0.5091169
2025-03-02 18:00:00+00:00,5.3785,0.0,1028.8147,1.8,1.08
2025-03-02 19:00:00+00:00,4.5785003,0.0,1028.8054,3.2399998,1.4512063
2025-03-02 20:00:00+00:00,3.5785,0.0,1028.9929,4.32,1.9881649
2025-03-02 21:00:00+00:00,2.4285,0.0,1029.079,6.12,2.5264204
2025-03-02 22:00:00+00:00,1.5785,0.0,1029.268,5.04,1.835647
2025-03-02 23:00:00+00:00,0.9285,0.0,1029.0605,5.04,2.4014995
2025-03-03 00:00:00+00:00,0.9285,0.0,1028.6619,5.04,1.3708391
2025-03-03 01:00:00+00:00,0.22850001,0.0,1027.9558,6.12,3.9312592
2025-03-03 02:00:00+00:00,-0.1215,0.0,1027.5529,6.8399997,2.6999998
2025-03-03 03:00:00+00:00,-0.6215,0.0,1027.3474,5.7599998,3.2399998
2025-03-03 04:00:00+00:00,-0.7715,0.0,1027.1461,5.7599998,2.1674871
2025-03-03 05:00:00+00:00,-0.9215,0.0,1027.2438,4.68,2.0364676
2025-03-03 06:00:00+00:00,-0.8715,0.0,1027.1448,3.96,0.742159
2025-03-03 07:00:00+00:00,-1.1715,0.0,1026.9419,5.3999996,2.7059932
2025-03-03 08:00:00+00:00,0.028499998,0.0,1027.9532,6.8399997,2.19718
2025-03-03 09:00:00+00:00,2.1285,0.0,1028.3773,9.36,0.56920993
2025-03-03 10:00:00+00:00,4.5285,0.0,1028.0073,11.159999,2.1674871
2025-03-03 11:00:00+00:00,6.6285,0.0,1027.733,11.5199995,1.6299692
2025-03-03 12:00:00+00:00,8.2285,0.0,1027.3527,11.159999,1.26
2025-03-03 13:00:00+00:00,9.6785,0.0,1026.572,10.08,1.0948973
2025-03-03 14:00:00+00:00,10.0785,0.0,1025.5796,10.440001,1.484318
2025-03-03 15:00:00+00:00,10.278501,0.0,1025.1831,10.08,1.8532133
2025-03-03 16:00:00+00:00,9.8785,0.0,1024.9791,10.799999,4.2136917
2025-03-03 17:00:00+00:00,8.2285,0.0,1025.06,11.159999,2.8799999
2025-03-03 18:00:00+00:00,6.4785004,0.0,1025.3387,3.96,1.2727921
2025-03-03 19:00:00+00:00,6.1285,0.0,1025.4346,2.16,0.6489992
2025-03-03 20:00:00+00:00,5.5285,0.0,1025.7266,1.4399999,0.17999999
2025-03-03 21:00:00+00:00,4.3785,0.0,1025.9124,0.71999997,0.17999999
2025-03-03 22:00:00+00:00,2.9285,0.0,1026.0945,2.16,0.742159
2025-03-03 23:00:00+00:00,2.0284998,0.0,1025.685,2.8799999,1.3708391
2025-03-04 00:00:00+00:00,1.5285001,0.0,1025.1805,2.8799999,0.9693296
2025-03-04 01:00:00+00:00,1.0285001,0.0,1024.7756,3.6,1.3104197
2025-03-04 02:00:00+00:00,0.4785,0.0,1024.5697,2.8799999,0.56920993
2025-03-04 03:00:00+00:00,0.028499998,0.0,1024.1655,1.8,0.25455844
2025-03-04 04:00:00+00:00,-0.0715,0.0,1024.0648,1.08,0.54
2025-03-04 05:00:00+00:00,-0.1215,0.0,1023.8648,1.4399999,0.54
2025-03-04 06:00:00+00:00,-0.1215,0.0,1023.6655,1.4399999,0.40249225
2025-03-04 07:00:00+00:00,0.028499998,0.0,1023.56744,2.52,0.9
2025-03-04 08:00:00+00:00,1.4784999,0.0,1023.88403,7.92,3.84796
2025-03-04 09:00:00+00:00,3.4785,0.0,1024.3069,10.799999,3.5455887
2025-03-04 10:00:00+00:00,5.9785004,0.0,1025.2333,13.32,4.0449967
2025-03-04 11:00:00+00:00,8.1285,0.0,1025.2583,13.679999,2.8174455
2025-03-04 12:00:00+00:00,9.278501,0.0,1024.2747,12.24,1.8
2025-03-04 13:00:00+00:00,10.028501,0.0,1023.1865,11.879999,2.7534704
2025-03-04 14:00:00+00:00,10.3285,0.0,1021.9937,17.28,6.2483597
2025-03-04 15:00:00+00:00,10.6285,0.0,1021.4988,17.64,4.6834598
2025-03-04 16:00:00+00:00,10.6285,0.0,1021.10016,12.959999,4.6938252
2025-03-04 17:00:00+00:00,8.8785,0.0,1021.08026,10.440001,4.5572357
2025-03-04 18:00:00+00:00,7.1785,0.0,1021.26,14.04,8.049845
2025-03-04 19:00:00+00:00,5.9785004,0.0,1021.7444,17.64,9.339208
2025-03-04 20:00:00+00:00,4.7785,0.0,1022.129,17.28,8.161764
2025-03-04 21:00:00+00:00,3.6785,0.0,1022.4152,15.119999,6.6087217
2025-03-04 22:00:00+00:00,2.8285,0.0,1022.10596,12.24,6.1437774
2025-03-04 23:00:00+00:00,1.6285,0.0,1021.89246,11.159999,5.020677
2025-03-05 00:00:00+00:00,1.0285001,0.0,1021.1873,8.64,4.7928696
2025-03-05 01:00:00+00:00,1.5785,0.0,1020.9948,10.799999,5.441838
2025-03-05 02:00:00+00:00,0.7285,0.0,1020.5858,10.08,4.863332
2025-03-05 03:00:00+00:00,0.1785,0.0,1020.28,9.0,4.669604
2025-03-05 04:00:00+00:00,-0.021500003,0.0,1020.3772,8.64,4.863332
2025-03-05 05:00:00+00:00,-0.0715,0.0,1020.37683,10.799999,5.2478566
2025-03-05 06:00:00+00:00,-0.5215,0.0,1020.1718,9.36,4.913044
2025-03-05 07:00:00+00:00,-0.37150002,0.0,1020.1737,8.28,4.863332
2025-03-05 08:00:00+00:00,1.5285001,0.0,1020.5954,13.679999,7.256032
2025-03-05 09:00:00+00:00,3.6285,0.0,1020.62036,14.759999,4.2175345
2025-03-05 10:00:00+00:00,5.9785004,0.0,1020.4485,14.759999,4.6102495
2025-03-05 11:00:00+00:00,8.1285,0.0,1020.2741,16.56,5.293959
2025-03-05 12:00:00+00:00,9.8285,0.0,1019.79486,18.359999,6.156947
2025-03-05 13:00:00+00:00,11.3785,0.0,1019.0149,18.359999,6.361415
2025-03-05 14:00:00+00:00,12.4285,0.0,1018.2289,18.359999,6.66
2025-03-05 15:00:00+00:00,12.8785,0.0,1017.6358,18.359999,7.072878
2025-03-05 16:00:00+00:00,12.6785,0.0,1017.1352,17.28,7.342588
2025-03-05 17:00:00+00:00,11.3285,0.0,1017.0205,15.4800005,6.519877
2025-03-05 18:00:00+00:00,9.2285,0.0,1017.19635,14.4,7.970972
2025-03-05 19:00:00+00:00,7.6785,0.0,1017.17883,14.759999,8.019601
2025-03-05 20:00:00+00:00,6.4285,0.0,1017.1644,14.4,7.8149853
2025-03-05 21:00:00+00:00,5.4285,0.0,1016.95325,14.04,6.8989563
2025-03-05 22:00:00+00:00,4.4785004,0.0,1016.54333,12.24,5.5216303
2025-03-05 23:00:00+00:00,3.9285,0.0,1016.0386,9.72,5.3699164
2025-03-06 00:00:00+00:00,3.6785,0.0,1015.43774,9.72,5.6262593
2025-03-06 01:00:00+00:00,3.0785,0.0,1015.23126,9.72,5.3939967
2025-03-06 02:00:00+00:00,3.1785,0.0,1014.83344,8.64,2.9522195
2025-03-06 03:00:00+00:00,3.1785,0.0,1013.9364,4.68,1.781909
2025-03-06 04:00:00+00:00,3.1285,0.0,1013.43774,3.2399998,1.5379207
2025-03-06 05:00:00+00:00,2.9285,0.0,1012.8371,3.96,2.3051248
2025-03-06 06:00:00+00:00,2.6285,0.0,1012.3352,6.4799995,4.327493
2025-03-06 07:00:00+00:00,3.0785,0.0,1011.8421,8.64,5.318383
2025-03-06 08:00:00+00:00,5.8785,0.0,1011.97455,12.959999,7.7420926
2025-03-06 09:00:00+00:00,8.3785,0.0,1011.8038,15.84,9.2660675
2025-03-06 10:00:00+00:00,10.528501,0.0,1011.3294,21.599998,9.3962755
2025-03-06 11:00:00+00:00,12.0785,0.0,1010.848,25.56,10.662626
2025-03-06 12:00:00+00:00,13.1285,0.0,1010.461,30.599998,13.31635
2025-03-06 13:00:00+00:00,15.528501,0.0,1009.6894,27.72,12.472065
2025-03-06 14:00:00+00:00,15.3285,0.0,1009.1888,31.68,14.193772
2025-03-06 15:00:00+00:00,14.4285,0.0,1008.97955,31.68,13.403656
2025-03-06 16:00:00+00:00,13.3785,0.0,1008.6691,29.16,13.036026
2025-03-06 17:00:00+00:00,11.7285,0.0,1008.6511,27.359999,12.461669
2025-03-06 18:00:00+00:00,10.4785,0.0,1008.53754,24.84,10.564941
2025-03-06 19:00:00+00:00,9.5785,0.0,1009.1255,20.519999,8.43699
2025-03-06 20:00:00+00:00,9.2285,0.0,1009.12177,18.0,9.734988
2025-03-06 21:00:00+00:00,9.1285,0.0,1009.22015,18.359999,9.3876505
2025-03-06 22:00:00+00:00,8.9285,0.0,1009.218,17.64,9.531505
2025-03-06 23:00:00+00:00,9.028501,0.0,1009.2192,20.16,11.126562
2025-03-07 00:00:00+00:00,9.1785,0.0,1009.02136,22.319998,11.734564
2025-03-07 01:00:00+00:00,9.8785,0.0,1008.7302,24.48,10.495713
2025-03-07 02:00:00+00:00,9.6285,0.0,1008.42834,19.8,10.658068
2025-03-07 03:00:00+00:00,9.4785,0.0,1008.1276,20.519999,10.132897
2025-03-07 04:00:00+00:00,9.2285,0.0,1008.2246,18.72,8.909545
2025-03-07 05:00:00+00:00,8.9285,0.0,1008.3208,17.28,9.444426
2025-03-07 06:00:00+00:00,8.6285,0.0,1008.31757,17.64,9.0018
2025-03-07 07:00:00+00:00,8.6285,0.0,1008.6166,19.08,10.534229
